TimeStep,Station_PM,occu
1071,9,0.029125
1071,10,
1071,11,0.0615
1071,12,
1071,13,0.033375
1071,14,0.0235
1071,15,0.049375
1071,16,0.043125000000000004
1072,0,0.06375
1072,1,0.055624999999999994
1072,2,
1072,3,
1072,4,0.0525
1072,5,
1072,6,
1072,7,0.05475
1072,8,
1072,9,0.036
1072,10,
1072,11,0.078625
1072,12,
1072,13,0.057499999999999996
1072,14,0.035625000000000004
1072,15,0.037000000000000005
1072,16,0.06425
1073,0,0.05499999999999999
1073,1,0.078
1073,2,
1073,3,
1073,4,0.053125
1073,5,
1073,6,
1073,7,0.053
1073,8,
1073,9,0.068875
1073,10,
1073,11,0.025125
1073,12,
1073,13,0.0545
1073,14,0.052250000000000005
1073,15,0.030625
1073,16,0.031
1074,0,0.06862499999999999
1074,1,0.043625000000000004
1074,2,
1074,3,
1074,4,0.0635
1074,5,
1074,6,
1074,7,0.07183333333333333
1074,8,
1074,9,0.060625
1074,10,
1074,11,0.045250000000000005
1074,12,
1074,13,0.088
1074,14,0.0495
1074,15,0.057124999999999995
1074,16,0.040125
1075,0,0.082625
1075,1,0.059375
1075,2,
1075,3,
1075,4,0.081625
1075,5,
1075,6,
1075,7,0.06116666666666667
1075,8,
1075,9,0.084125
1075,10,
1075,11,0.073625
1075,12,
1075,13,0.042249999999999996
1075,14,0.06283333333333334
1075,15,0.057125
1075,16,0.051625
1076,0,0.0935
1076,1,0.05783333333333334
1076,2,
1076,3,
1076,4,0.08199999999999999
1076,5,
1076,6,
1076,7,0.0525
1076,8,
1076,9,0.07237500000000001
1076,10,
1076,11,0.060375
1076,12,
1076,13,0.037375
1076,14,0.030333333333333334
1076,15,0.089625
1076,16,0.077125
1077,0,0.07725
1077,1,0.081
1077,2,
1077,3,
1077,4,0.064625
1077,5,
1077,6,
1077,7,0.09275
1077,8,
1077,9,0.06687499999999999
1077,10,
1077,11,0.07175
1077,12,
1077,13,0.06575
1077,14,0.035500000000000004
1077,15,0.045
1077,16,0.07525
1078,0,0.0845
1078,1,0.067625
1078,2,
1078,3,
1078,4,0.06987499999999999
1078,5,
1078,6,
1078,7,0.08349999999999999
1078,8,
1078,9,0.08049999999999999
1078,10,
1078,11,0.071875
1078,12,
1078,13,0.07175000000000001
1078,14,0.047625
1078,15,0.0405
1078,16,0.038875
1079,0,0.100625
1079,1,0.05199999999999999
1079,2,
1079,3,
1079,4,0.0675
1079,5,
1079,6,
1079,7,0.03625
1079,8,
1079,9,0.08675000000000001
1079,10,
1079,11,0.059625
1079,12,
1079,13,0.0785
1079,14,0.06325
1079,15,0.058375
1079,16,0.043875000000000004
1080,0,0.070625
1080,1,0.06983333333333333
1080,2,
1080,3,
1080,4,0.079875
1080,5,
1080,6,
1080,7,0.083375
1080,8,
1080,9,0.09233333333333334
1080,10,
1080,11,0.0595
1080,12,
1080,13,0.06125
1080,14,0.059000000000000004
1080,15,0.082375
1080,16,0.060875
1081,0,0.074625
1081,1,0.049874999999999996
1081,2,
1081,3,
1081,4,0.05775
1081,5,
1081,6,
1081,7,0.052125
1081,8,
1081,9,0.0805
1081,10,
1081,11,0.09483333333333333
1081,12,
1081,13,0.060125
1081,14,0.05462499999999999
1081,15,0.08399999999999999
1081,16,0.07062500000000001
1082,0,0.116125
1082,1,0.06475
1082,2,
1082,3,
1082,4,0.090625
1082,5,
1082,6,
1082,7,0.091
1082,8,
1082,9,0.06525
1082,10,
1082,11,0.07175000000000001
1082,12,
1082,13,0.056
1082,14,0.062875
1082,15,0.076375
1082,16,0.0685
1083,0,0.077125
1083,1,0.079625
1083,2,
1083,3,
1083,4,0.086625
1083,5,
1083,6,
1083,7,0.068375
1083,8,
1083,9,0.07166666666666667
1083,10,
1083,11,0.042125
1083,12,
1083,13,0.08612500000000001
1083,14,0.0615
1083,15,0.07012499999999999
1083,16,0.068625
1084,0,0.104
1084,1,0.08516666666666667
1084,2,
1084,3,
1084,4,0.0725
1084,5,
1084,6,
1084,7,0.09175
1084,8,
1084,9,0.080875
1084,10,
1084,11,0.07783333333333334
1084,12,
1084,13,0.09125
1084,14,0.09000000000000001
1084,15,0.0645
1084,16,0.092875
1085,0,0.102125
1085,1,0.076
1085,2,
1085,3,
1085,4,0.064625
1085,5,
1085,6,
1085,7,0.09862499999999999
1085,8,
1085,9,0.10775
1085,10,
1085,11,0.087375
1085,12,
1085,13,0.068625
1085,14,0.06
1085,15,0.087625
1085,16,0.06375
1086,0,0.0795
1086,1,0.08637500000000001
1086,2,
1086,3,
1086,4,0.09787499999999999
1086,5,
1086,6,
1086,7,0.0885
1086,8,
1086,9,0.07825
1086,10,
1086,11,0.08
1086,12,
1086,13,0.049375
1086,14,0.064125
1086,15,0.09125
1086,16,0.0875
1087,0,0.11000000000000001
1087,1,0.06083333333333333
1087,2,
1087,3,
1087,4,0.0665
1087,5,
1087,6,
1087,7,0.060875
1087,8,
1087,9,0.108
1087,10,
1087,11,0.07225000000000001
1087,12,
1087,13,0.108625
1087,14,0.042124999999999996
1087,15,0.07725
1087,16,0.0835
1088,0,0.116125
1088,1,0.07975
1088,2,
1088,3,
1088,4,0.08574999999999999
1088,5,
1088,6,
1088,7,0.071125
1088,8,
1088,9,0.12025
1088,10,
1088,11,0.0945
1088,12,
1088,13,0.0855
1088,14,0.08499999999999999
1088,15,0.040124999999999994
1088,16,0.0495
1089,0,0.129
1089,1,0.093125
1089,2,
1089,3,
1089,4,0.07125
1089,5,
1089,6,
1089,7,0.116125
1089,8,
1089,9,0.06325
1089,10,
1089,11,0.108625
1089,12,
1089,13,0.070125
1089,14,0.07187500000000001
1089,15,0.101
1089,16,0.068625
1090,0,0.10825
1090,1,0.09116666666666666
1090,2,
1090,3,
1090,4,0.084375
1090,5,
1090,6,
1090,7,0.10025
1090,8,
1090,9,0.09899999999999999
1090,10,
1090,11,0.084125
1090,12,
1090,13,0.072375
1090,14,0.06
1090,15,0.10012499999999999
1090,16,0.08274999999999999
1091,0,0.123875
1091,1,0.092875
1091,2,
1091,3,
1091,4,0.10250000000000001
1091,5,
1091,6,
1091,7,0.09787499999999999
1091,8,
1091,9,0.102625
1091,10,
1091,11,0.066875
1091,12,
1091,13,0.1275
1091,14,0.07225
1091,15,0.0585
1091,16,0.089875
1092,0,0.109
1092,1,0.12775
1092,2,
1092,3,
1092,4,0.10999999999999999
1092,5,
1092,6,
1092,7,0.07050000000000001
1092,8,
1092,9,0.111875
1092,10,
1092,11,0.10112499999999999
1092,12,
1092,13,0.10775
1092,14,0.10325
1092,15,0.08762500000000001
1092,16,0.049874999999999996
1093,0,0.1095
1093,1,0.09583333333333333
1093,2,
1093,3,
1093,4,0.09762499999999999
1093,5,
1093,6,
1093,7,0.091875
1093,8,
1093,9,0.11475
1093,10,
1093,11,0.126625
1093,12,
1093,13,0.07112500000000001
1093,14,0.065125
1093,15,0.11800000000000001
1093,16,0.08725
1094,0,0.115875
1094,1,0.090875
1094,2,
1094,3,
1094,4,0.0915
1094,5,
1094,6,
1094,7,0.106125
1094,8,
1094,9,0.074125
1094,10,
1094,11,0.10625
1094,12,
1094,13,0.103625
1094,14,0.05675
1094,15,0.085
1094,16,0.11887500000000001
1095,0,0.115375
1095,1,0.0925
1095,2,
1095,3,
1095,4,0.124625
1095,5,
1095,6,
1095,7,0.13325
1095,8,
1095,9,0.09175
1095,10,
1095,11,0.077625
1095,12,
1095,13,0.08733333333333333
1095,14,0.089875
1095,15,0.071375
1095,16,0.06849999999999999
1096,0,0.08449999999999999
1096,1,0.08524999999999999
1096,2,
1096,3,
1096,4,0.103375
1096,5,
1096,6,
1096,7,0.09916666666666667
1096,8,
1096,9,0.11787500000000001
1096,10,
1096,11,0.071125
1096,12,
1096,13,0.1285
1096,14,0.077875
1096,15,0.115
1096,16,0.08249999999999999
1097,0,0.08399999999999999
1097,1,0.069375
1097,2,
1097,3,
1097,4,0.09075
1097,5,
1097,6,
1097,7,0.111375
1097,8,
1097,9,0.12812500000000002
1097,10,
1097,11,0.0995
1097,12,
1097,13,0.12325
1097,14,0.0905
1097,15,0.078875
1097,16,0.09412499999999999
1098,0,0.09225
1098,1,0.082875
1098,2,
1098,3,
1098,4,0.11687499999999999
1098,5,
1098,6,
1098,7,0.135625
1098,8,
1098,9,0.14850000000000002
1098,10,
1098,11,0.09425
1098,12,
1098,13,0.065375
1098,14,0.077125
1098,15,0.12212500000000001
1098,16,0.1035
1099,0,0.089625
1099,1,0.055875
1099,2,
1099,3,
1099,4,0.12825
1099,5,
1099,6,
1099,7,0.1
1099,8,
1099,9,0.10625
1099,10,
1099,11,0.1185
1099,12,
1099,13,0.092625
1099,14,0.06866666666666667
1099,15,0.094625
1099,16,0.10037499999999999
1100,0,0.09975
1100,1,0.09475
1100,2,
1100,3,
1100,4,0.09575
1100,5,
1100,6,
1100,7,0.10525000000000001
1100,8,
1100,9,0.14725
1100,10,
1100,11,0.13674999999999998
1100,12,
1100,13,0.09725
1100,14,0.0815
1100,15,0.073875
1100,16,0.09875
1101,0,0.10700000000000001
1101,1,0.088125
1101,2,
1101,3,
1101,4,0.06887499999999999
1101,5,
1101,6,
1101,7,0.1425
1101,8,
1101,9,0.14725
1101,10,
1101,11,0.135625
1101,12,
1101,13,0.06512499999999999
1101,14,0.07300000000000001
1101,15,0.098875
1101,16,0.078375
1102,0,0.12775
1102,1,0.069375
1102,2,
1102,3,
1102,4,0.066125
1102,5,
1102,6,
1102,7,0.127125
1102,8,
1102,9,0.09975
1102,10,
1102,11,0.155625
1102,12,
1102,13,0.14625000000000002
1102,14,0.0775
1102,15,0.08875
1102,16,0.094375
1103,0,0.14325
1103,1,0.10949999999999999
1103,2,
1103,3,
1103,4,0.083375
1103,5,
1103,6,
1103,7,0.04325
1103,8,
1103,9,0.128625
1103,10,
1103,11,0.10216666666666668
1103,12,
1103,13,0.142125
1103,14,0.09
1103,15,0.059875
1103,16,0.076625
1104,0,0.1085
1104,1,0.10400000000000001
1104,2,
1104,3,
1104,4,0.078875
1104,5,
1104,6,
1104,7,0.111
1104,8,
1104,9,0.1845
1104,10,
1104,11,0.082875
1104,12,
1104,13,0.124
1104,14,0.139875
1104,15,0.13725
1104,16,0.090875
1105,0,0.088625
1105,1,0.11175
1105,2,
1105,3,
1105,4,0.103875
1105,5,
1105,6,
1105,7,0.07150000000000001
1105,8,
1105,9,0.09125
1105,10,
1105,11,0.126
1105,12,
1105,13,0.176875
1105,14,0.10387500000000001
1105,15,0.1385
1105,16,0.09325
1106,0,0.1315
1106,1,0.08425
1106,2,
1106,3,
1106,4,0.072125
1106,5,
1106,6,
1106,7,0.089625
1106,8,
1106,9,0.125
1106,10,
1106,11,0.14725
1106,12,
1106,13,0.07925
1106,14,0.103125
1106,15,0.14775
1106,16,0.154125
1107,0,0.14475000000000002
1107,1,0.083125
1107,2,
1107,3,
1107,4,0.14525000000000002
1107,5,
1107,6,
1107,7,0.10625000000000001
1107,8,
1107,9,0.083875
1107,10,
1107,11,0.0795
1107,12,
1107,13,0.11183333333333334
1107,14,0.073125
1107,15,0.15125
1107,16,0.1615
1108,0,0.068125
1108,1,0.13
1108,2,
1108,3,
1108,4,0.111375
1108,5,
1108,6,
1108,7,0.07425000000000001
1108,8,
1108,9,0.1065
1108,10,
1108,11,0.13324999999999998
1108,12,
1108,13,0.13725
1108,14,0.0805
1108,15,0.074
1108,16,0.10975
1109,0,0.068125
1109,1,0.05425
1109,2,
1109,3,
1109,4,0.106125
1109,5,
1109,6,
1109,7,0.11787500000000001
1109,8,
1109,9,0.091
1109,10,
1109,11,0.07100000000000001
1109,12,
1109,13,0.097
1109,14,0.11862500000000001
1109,15,0.105125
1109,16,0.088125
1110,0,0.09037500000000001
1110,1,0.061625
1110,2,
1110,3,
1110,4,0.057
1110,5,
1110,6,
1110,7,0.160375
1110,8,
1110,9,0.11599999999999999
1110,10,
1110,11,0.09375
1110,12,
1110,13,0.126125
1110,14,0.075875
1110,15,0.134625
1110,16,0.1105
1111,0,0.131125
1111,1,0.06625
1111,2,
1111,3,
1111,4,0.13087500000000002
1111,5,
1111,6,
1111,7,0.131375
1111,8,
1111,9,0.0665
1111,10,
1111,11,0.0945
1111,12,
1111,13,0.081375
1111,14,0.10425000000000001
1111,15,0.093625
1111,16,0.12837500000000002
1112,0,0.09783333333333333
1112,1,0.13283333333333333
1112,2,
1112,3,
1112,4,0.09299999999999999
1112,5,
1112,6,
1112,7,0.06983333333333333
1112,8,
1112,9,0.18383333333333332
1112,10,
1112,11,0.13433333333333333
1112,12,
1112,13,0.08416666666666667
1112,14,0.05016666666666667
1112,15,0.119
1112,16,0.0825
1113,0,0.076625
1113,1,0.086
1113,2,
1113,3,
1113,4,0.057499999999999996
1113,5,
1113,6,
1113,7,0.103125
1113,8,
1113,9,0.14325
1113,10,
1113,11,0.094125
1113,12,
1113,13,0.10983333333333334
1113,14,0.072375
1113,15,0.0485
1113,16,0.14225000000000002
1114,0,0.08787500000000001
1114,1,0.0745
1114,2,
1114,3,
1114,4,0.069
1114,5,
1114,6,
1114,7,0.11374999999999999
1114,8,
1114,9,0.10225000000000001
1114,10,
1114,11,0.162125
1114,12,
1114,13,0.13674999999999998
1114,14,0.06433333333333334
1114,15,0.08362499999999999
1114,16,0.043125000000000004
1115,0,0.096
1115,1,0.071375
1115,2,
1115,3,
1115,4,0.084
1115,5,
1115,6,
1115,7,0.073375
1115,8,
1115,9,0.09125
1115,10,
1115,11,0.148375
1115,12,
1115,13,0.070625
1115,14,0.095
1115,15,0.08625
1115,16,0.083625
1116,0,0.127
1116,1,0.087875
1116,2,
1116,3,
1116,4,0.112875
1116,5,
1116,6,
1116,7,0.0775
1116,8,
1116,9,0.117
1116,10,
1116,11,0.072375
1116,12,
1116,13,0.144875
1116,14,0.07012499999999999
1116,15,0.1135
1116,16,0.08675000000000001
1117,0,0.109
1117,1,0.09525
1117,2,
1117,3,
1117,4,0.09962499999999999
1117,5,
1117,6,
1117,7,0.066
1117,8,
1117,9,0.090875
1117,10,
1117,11,0.1275
1117,12,
1117,13,0.15466666666666665
1117,14,0.128875
1117,15,0.07675
1117,16,0.09300000000000001
1118,0,0.09512499999999999
1118,1,0.09275
1118,2,
1118,3,
1118,4,0.068875
1118,5,
1118,6,
1118,7,0.0925
1118,8,
1118,9,0.114375
1118,10,
1118,11,0.110375
1118,12,
1118,13,0.107125
1118,14,0.133625
1118,15,0.15437499999999998
1118,16,0.094375
1119,0,0.09337500000000001
1119,1,0.065
1119,2,
1119,3,
1119,4,0.096625
1119,5,
1119,6,
1119,7,0.12837500000000002
1119,8,
1119,9,0.068
1119,10,
1119,11,0.09037500000000001
1119,12,
1119,13,0.117625
1119,14,0.0795
1119,15,0.1515
1119,16,0.1585
1120,0,0.09512500000000002
1120,1,0.07125
1120,2,
1120,3,
1120,4,0.1225
1120,5,
1120,6,
1120,7,0.08549999999999999
1120,8,
1120,9,0.09875
1120,10,
1120,11,0.095625
1120,12,
1120,13,0.113125
1120,14,0.08125
1120,15,0.12025
1120,16,0.153375
1121,0,0.12875
1121,1,0.107125
1121,2,
1121,3,
1121,4,0.0975
1121,5,
1121,6,
1121,7,0.06
1121,8,
1121,9,0.14487499999999998
1121,10,
1121,11,0.094625
1121,12,
1121,13,0.104375
1121,14,0.095625
1121,15,0.077625
1121,16,0.11762500000000001
1122,0,0.060875
1122,1,0.085125
1122,2,
1122,3,
1122,4,0.104625
1122,5,
1122,6,
1122,7,0.133625
1122,8,
1122,9,0.074
1122,10,
1122,11,0.09925
1122,12,
1122,13,0.10112499999999999
1122,14,0.06837499999999999
1122,15,0.11574999999999999
1122,16,0.07075000000000001
1123,0,0.084625
1123,1,0.059375000000000004
1123,2,
1123,3,
1123,4,0.070625
1123,5,
1123,6,
1123,7,0.098125
1123,8,
1123,9,0.09375
1123,10,
1123,11,0.11225
1123,12,
1123,13,0.0925
1123,14,0.08800000000000001
1123,15,0.08574999999999999
1123,16,0.109875
1124,0,0.115
1124,1,0.056
1124,2,
1124,3,
1124,4,0.1005
1124,5,
1124,6,
1124,7,0.12537500000000001
1124,8,
1124,9,0.086
1124,10,
1124,11,0.08499999999999999
1124,12,
1124,13,0.09433333333333334
1124,14,0.07325
1124,15,0.10025
1124,16,0.082
1125,0,0.074375
1125,1,0.10583333333333333
1125,2,
1125,3,
1125,4,0.0725
1125,5,
1125,6,
1125,7,0.049124999999999995
1125,8,
1125,9,0.1155
1125,10,
1125,11,0.09375
1125,12,
1125,13,0.13899999999999998
1125,14,0.09137500000000001
1125,15,0.083375
1125,16,0.09875
1126,0,0.093125
1126,1,0.06975
1126,2,
1126,3,
1126,4,0.07425
1126,5,
1126,6,
1126,7,0.13287500000000002
1126,8,
1126,9,0.14850000000000002
1126,10,
1126,11,0.10999999999999999
1126,12,
1126,13,0.068625
1126,14,0.085625
1126,15,0.1
1126,16,0.10425
1127,0,0.11975
1127,1,0.0815
1127,2,
1127,3,
1127,4,0.058249999999999996
1127,5,
1127,6,
1127,7,0.105625
1127,8,
1127,9,0.101875
1127,10,
1127,11,0.094625
1127,12,
1127,13,0.12716666666666668
1127,14,0.075625
1127,15,0.116625
1127,16,0.108375
1128,0,0.10925
1128,1,0.073875
1128,2,
1128,3,
1128,4,0.094
1128,5,
1128,6,
1128,7,0.07112500000000001
1128,8,
1128,9,0.10974999999999999
1128,10,
1128,11,0.146625
1128,12,
1128,13,0.07425000000000001
1128,14,0.07974999999999999
1128,15,0.085125
1128,16,0.093125
1129,0,0.059875
1129,1,0.108125
1129,2,
1129,3,
1129,4,0.085125
1129,5,
1129,6,
1129,7,0.077625
1129,8,
1129,9,0.1105
1129,10,
1129,11,0.081625
1129,12,
1129,13,0.115125
1129,14,0.07816666666666668
1129,15,0.107
1129,16,0.074625
1130,0,0.103625
1130,1,0.051875
1130,2,
1130,3,
1130,4,0.091125
1130,5,
1130,6,
1130,7,0.075
1130,8,
1130,9,0.10675000000000001
1130,10,
1130,11,0.14200000000000002
1130,12,
1130,13,0.14300000000000002
1130,14,0.079375
1130,15,0.08174999999999999
1130,16,0.108375
1131,0,0.086375
1131,1,0.08075
1131,2,
1131,3,
1131,4,0.062125
1131,5,
1131,6,
1131,7,0.086
1131,8,
1131,9,0.076125
1131,10,
1131,11,0.12662500000000002
1131,12,
1131,13,0.10975000000000001
1131,14,0.10616666666666667
1131,15,0.11375
1131,16,0.093625
1132,0,0.093625
1132,1,0.081125
1132,2,
1132,3,
1132,4,0.10483333333333333
1132,5,
1132,6,
1132,7,0.092125
1132,8,
1132,9,0.10675
1132,10,
1132,11,0.09575
1132,12,
1132,13,0.11449999999999999
1132,14,0.09783333333333333
1132,15,0.10112499999999999
1132,16,0.111
1133,0,0.080875
1133,1,0.058375
1133,2,
1133,3,
1133,4,0.10525000000000001
1133,5,
1133,6,
1133,7,0.06962499999999999
1133,8,
1133,9,0.104875
1133,10,
1133,11,0.0915
1133,12,
1133,13,0.114375
1133,14,0.0905
1133,15,0.121
1133,16,0.102
1134,0,0.107
1134,1,0.067375
1134,2,
1134,3,
1134,4,0.048125
1134,5,
1134,6,
1134,7,0.096375
1134,8,
1134,9,0.09712499999999999
1134,10,
1134,11,0.10475
1134,12,
1134,13,0.11525
1134,14,0.0975
1134,15,0.113125
1134,16,0.106625
1135,0,0.164125
1135,1,0.07466666666666667
1135,2,
1135,3,
1135,4,0.12262500000000001
1135,5,
1135,6,
1135,7,0.10483333333333333
1135,8,
1135,9,0.08549999999999999
1135,10,
1135,11,0.104625
1135,12,
1135,13,0.1005
1135,14,0.08862500000000001
1135,15,0.117625
1135,16,0.103625
1136,0,0.10749999999999998
1136,1,0.12962500000000002
1136,2,
1136,3,
1136,4,0.063
1136,5,
1136,6,
1136,7,0.0345
1136,8,
1136,9,0.09
1136,10,
1136,11,0.11750000000000001
1136,12,
1136,13,0.10275000000000001
1136,14,0.09125
1136,15,0.107375
1136,16,0.11662499999999999
1137,0,0.12325
1137,1,0.110125
1137,2,
1137,3,
1137,4,0.094
1137,5,
1137,6,
1137,7,0.109375
1137,8,
1137,9,0.131125
1137,10,
1137,11,0.074125
1137,12,
1137,13,0.110625
1137,14,0.10975
1137,15,0.09
1137,16,0.105
1138,0,0.096875
1138,1,0.08225
1138,2,
1138,3,
1138,4,0.084125
1138,5,
1138,6,
1138,7,0.09187500000000001
1138,8,
1138,9,0.067
1138,10,
1138,11,0.11674999999999999
1138,12,
1138,13,0.13949999999999999
1138,14,0.0725
1138,15,0.10350000000000001
1138,16,0.08
1139,0,0.143625
1139,1,0.089
1139,2,
1139,3,
1139,4,0.094125
1139,5,
1139,6,
1139,7,0.084625
1139,8,
1139,9,0.08862500000000001
1139,10,
1139,11,0.106625
1139,12,
1139,13,0.10533333333333333
1139,14,0.10537500000000001
1139,15,0.10575000000000001
1139,16,0.144375
1140,0,0.11925
1140,1,0.1275
1140,2,
1140,3,
1140,4,0.1285
1140,5,
1140,6,
1140,7,0.09475
1140,8,
1140,9,0.103375
1140,10,
1140,11,0.092375
1140,12,
1140,13,0.088125
1140,14,0.063
1140,15,0.10875
1140,16,0.062125
1141,0,0.172375
1141,1,0.096375
1141,2,
1141,3,
1141,4,0.114875
1141,5,
1141,6,
1141,7,0.077875
1141,8,
1141,9,0.10075
1141,10,
1141,11,0.109875
1141,12,
1141,13,0.13225
1141,14,0.08925
1141,15,0.112625
1141,16,0.14600000000000002
1142,0,0.098125
1142,1,0.127625
1142,2,
1142,3,
1142,4,0.07525000000000001
1142,5,
1142,6,
1142,7,0.156125
1142,8,
1142,9,0.10037499999999999
1142,10,
1142,11,0.0755
1142,12,
1142,13,0.093125
1142,14,0.083875
1142,15,0.075125
1142,16,0.06175
1143,0,0.0975
1143,1,0.0825
1143,2,
1143,3,
1143,4,0.091625
1143,5,
1143,6,
1143,7,0.1075
1143,8,
1143,9,0.104375
1143,10,
1143,11,0.099375
1143,12,
1143,13,0.053375
1143,14,0.08700000000000001
1143,15,0.137625
1143,16,0.095
1144,0,0.08075
1144,1,0.099375
1144,2,
1144,3,
1144,4,0.15812500000000002
1144,5,
1144,6,
1144,7,0.08687500000000001
1144,8,
1144,9,0.12075
1144,10,
1144,11,0.0925
1144,12,
1144,13,0.11725
1144,14,0.056999999999999995
1144,15,0.09325
1144,16,0.10275
1145,0,0.1
1145,1,0.059375
1145,2,
1145,3,
1145,4,0.076
1145,5,
1145,6,
1145,7,0.11075
1145,8,
1145,9,0.163125
1145,10,
1145,11,0.125
1145,12,
1145,13,0.10587500000000001
1145,14,0.077125
1145,15,0.06225
1145,16,0.083375
1146,0,0.1055
1146,1,0.07925
1146,2,
1146,3,
1146,4,0.136125
1146,5,
1146,6,
1146,7,0.15387499999999998
1146,8,
1146,9,0.08125
1146,10,
1146,11,0.12537500000000001
1146,12,
1146,13,0.0715
1146,14,0.08075
1146,15,0.10325
1146,16,0.093
1147,0,0.11925
1147,1,0.081
1147,2,
1147,3,
1147,4,0.10625
1147,5,
1147,6,
1147,7,0.09825
1147,8,
1147,9,0.11762500000000001
1147,10,
1147,11,0.144875
1147,12,
1147,13,0.14350000000000002
1147,14,0.06862499999999999
1147,15,0.10025
1147,16,0.094
1148,0,0.120625
1148,1,0.09862499999999999
1148,2,
1148,3,
1148,4,0.08499999999999999
1148,5,
1148,6,
1148,7,0.11762500000000001
1148,8,
1148,9,0.14
1148,10,
1148,11,0.112625
1148,12,
1148,13,0.093125
1148,14,0.126625
1148,15,0.081
1148,16,0.09062500000000001
1149,0,0.122625
1149,1,0.103625
1149,2,
1149,3,
1149,4,0.08324999999999999
1149,5,
1149,6,
1149,7,0.12337500000000001
1149,8,
1149,9,0.1585
1149,10,
1149,11,0.111125
1149,12,
1149,13,0.1805
1149,14,0.076875
1149,15,0.145625
1149,16,0.105875
1150,0,0.080375
1150,1,0.098625
1150,2,
1150,3,
1150,4,0.09287500000000001
1150,5,
1150,6,
1150,7,0.09749999999999999
1150,8,
1150,9,0.103625
1150,10,
1150,11,0.12466666666666666
1150,12,
1150,13,0.108375
1150,14,0.126125
1150,15,0.0785
1150,16,0.12887500000000002
1151,0,0.06987499999999999
1151,1,0.076
1151,2,
1151,3,
1151,4,0.107875
1151,5,
1151,6,
1151,7,0.073625
1151,8,
1151,9,0.1375
1151,10,
1151,11,0.15425
1151,12,
1151,13,0.104375
1151,14,0.092125
1151,15,0.172375
1151,16,0.104875
1152,0,0.066
1152,1,0.062
1152,2,
1152,3,
1152,4,0.10550000000000001
1152,5,
1152,6,
1152,7,0.057499999999999996
1152,8,
1152,9,0.111625
1152,10,
1152,11,0.10225000000000001
1152,12,
1152,13,0.11075
1152,14,0.08966666666666667
1152,15,0.12037500000000001
1152,16,0.14525
1153,0,0.14325
1153,1,0.042874999999999996
1153,2,
1153,3,
1153,4,0.106
1153,5,
1153,6,
1153,7,0.13575
1153,8,
1153,9,0.104875
1153,10,
1153,11,0.1105
1153,12,
1153,13,0.14575
1153,14,0.076625
1153,15,0.09425
1153,16,0.114
1154,0,0.11699999999999999
1154,1,0.107
1154,2,
1154,3,
1154,4,0.10312500000000001
1154,5,
1154,6,
1154,7,0.1085
1154,8,
1154,9,0.080875
1154,10,
1154,11,0.1135
1154,12,
1154,13,0.09625
1154,14,0.12187500000000001
1154,15,0.10525000000000001
1154,16,0.109875
1155,0,0.09025
1155,1,0.116375
1155,2,
1155,3,
1155,4,0.073875
1155,5,
1155,6,
1155,7,0.127625
1155,8,
1155,9,0.12050000000000001
1155,10,
1155,11,0.09
1155,12,
1155,13,0.11987500000000001
1155,14,0.079875
1155,15,0.138625
1155,16,0.09725
1156,0,0.105625
1156,1,0.06675
1156,2,
1156,3,
1156,4,0.0565
1156,5,
1156,6,
1156,7,0.113625
1156,8,
1156,9,0.112375
1156,10,
1156,11,0.09725
1156,12,
1156,13,0.12962500000000002
1156,14,0.081
1156,15,0.10175000000000001
1156,16,0.140375
1157,0,0.10275000000000001
1157,1,0.09012500000000001
1157,2,
1157,3,
1157,4,0.107
1157,5,
1157,6,
1157,7,0.0805
1157,8,
1157,9,0.131125
1157,10,
1157,11,0.124875
1157,12,
1157,13,0.095375
1157,14,0.109625
1157,15,0.094375
1157,16,0.09662499999999999
1158,0,0.108875
1158,1,0.07949999999999999
1158,2,
1158,3,
1158,4,0.08499999999999999
1158,5,
1158,6,
1158,7,0.068
1158,8,
1158,9,0.12687500000000002
1158,10,
1158,11,0.120875
1158,12,
1158,13,0.052625
1158,14,0.0695
1158,15,0.114
1158,16,0.1235
1159,0,0.104625
1159,1,0.09
1159,2,
1159,3,
1159,4,0.094625
1159,5,
1159,6,
1159,7,0.083
1159,8,
1159,9,0.12287500000000001
1159,10,
1159,11,0.10375000000000001
1159,12,
1159,13,0.143625
1159,14,0.073125
1159,15,0.10225
1159,16,0.095375
1160,0,0.0705
1160,1,0.088
1160,2,
1160,3,
1160,4,0.083875
1160,5,
1160,6,
1160,7,0.11275
1160,8,
1160,9,0.085375
1160,10,
1160,11,0.129
1160,12,
1160,13,0.142125
1160,14,0.098
1160,15,0.072875
