TimeStep,Station_PM,flow
2997,6,
2997,7,22.0
2997,8,
2997,9,36.0
2997,10,
2997,11,24.0
2997,12,
2997,13,20.0
2997,14,31.0
2997,15,33.0
2997,16,23.0
2998,0,19.0
2998,1,17.0
2998,2,
2998,3,
2998,4,15.0
2998,5,
2998,6,
2998,7,23.0
2998,8,
2998,9,28.0
2998,10,
2998,11,36.0
2998,12,
2998,13,19.0
2998,14,22.0
2998,15,22.0
2998,16,25.0
2999,0,25.0
2999,1,26.0
2999,2,
2999,3,
2999,4,19.0
2999,5,
2999,6,
2999,7,25.0
2999,8,
2999,9,25.0
2999,10,
2999,11,26.0
2999,12,
2999,13,30.0
2999,14,27.0
2999,15,24.0
2999,16,23.0
3000,0,19.0
3000,1,23.0
3000,2,
3000,3,
3000,4,26.0
3000,5,
3000,6,
3000,7,15.0
3000,8,
3000,9,38.0
3000,10,
3000,11,18.0
3000,12,
3000,13,23.0
3000,14,29.0
3000,15,29.0
3000,16,16.0
3001,0,15.0
3001,1,19.0
3001,2,
3001,3,
3001,4,26.0
3001,5,
3001,6,
3001,7,23.0
3001,8,
3001,9,28.0
3001,10,
3001,11,29.0
3001,12,
3001,13,20.0
3001,14,27.0
3001,15,26.0
3001,16,33.0
3002,0,12.0
3002,1,9.0
3002,2,
3002,3,
3002,4,25.0
3002,5,
3002,6,
3002,7,30.0
3002,8,
3002,9,26.0
3002,10,
3002,11,21.0
3002,12,
3002,13,32.0
3002,14,24.0
3002,15,23.0
3002,16,24.0
3003,0,11.0
3003,1,13.0
3003,2,
3003,3,
3003,4,20.0
3003,5,
3003,6,
3003,7,29.0
3003,8,
3003,9,36.0
3003,10,
3003,11,26.0
3003,12,
3003,13,16.0
3003,14,23.0
3003,15,36.0
3003,16,20.0
3004,0,24.0
3004,1,13.0
3004,2,
3004,3,
3004,4,14.0
3004,5,
3004,6,
3004,7,19.0
3004,8,
3004,9,37.0
3004,10,
3004,11,32.0
3004,12,
3004,13,24.0
3004,14,30.0
3004,15,19.0
3004,16,24.0
3005,0,19.0
3005,1,27.0
3005,2,
3005,3,
3005,4,13.0
3005,5,
3005,6,
3005,7,22.0
3005,8,
3005,9,39.0
3005,10,
3005,11,30.0
3005,12,
3005,13,29.0
3005,14,33.0
3005,15,30.0
3005,16,27.0
3006,0,19.0
3006,1,19.0
3006,2,
3006,3,
3006,4,17.0
3006,5,
3006,6,
3006,7,15.0
3006,8,
3006,9,25.0
3006,10,
3006,11,37.0
3006,12,
3006,13,38.0
3006,14,32.0
3006,15,30.0
3006,16,28.0
3007,0,22.0
3007,1,20.0
3007,2,
3007,3,
3007,4,25.0
3007,5,
3007,6,
3007,7,18.0
3007,8,
3007,9,16.0
3007,10,
3007,11,23.0
3007,12,
3007,13,24.0
3007,14,38.0
3007,15,40.0
3007,16,36.0
3008,0,12.0
3008,1,15.0
3008,2,
3008,3,
3008,4,23.0
3008,5,
3008,6,
3008,7,27.0
3008,8,
3008,9,34.0
3008,10,
3008,11,22.0
3008,12,
3008,13,28.0
3008,14,33.0
3008,15,39.0
3008,16,26.0
3009,0,27.0
3009,1,15.0
3009,2,
3009,3,
3009,4,18.0
3009,5,
3009,6,
3009,7,25.0
3009,8,
3009,9,34.0
3009,10,
3009,11,32.0
3009,12,
3009,13,21.0
3009,14,26.0
3009,15,29.0
3009,16,37.0
3010,0,17.0
3010,1,28.0
3010,2,
3010,3,
3010,4,22.0
3010,5,
3010,6,
3010,7,25.0
3010,8,
3010,9,32.0
3010,10,
3010,11,27.0
3010,12,
3010,13,32.0
3010,14,29.0
3010,15,23.0
3010,16,24.0
3011,0,23.0
3011,1,15.0
3011,2,
3011,3,
3011,4,17.0
3011,5,
3011,6,
3011,7,19.0
3011,8,
3011,9,30.0
3011,10,
3011,11,38.0
3011,12,
3011,13,24.0
3011,14,35.0
3011,15,31.0
3011,16,24.0
3012,0,24.0
3012,1,23.0
3012,2,
3012,3,
3012,4,28.0
3012,5,
3012,6,
3012,7,21.0
3012,8,
3012,9,31.0
3012,10,
3012,11,31.0
3012,12,
3012,13,37.0
3012,14,33.0
3012,15,32.0
3012,16,27.0
3013,0,19.0
3013,1,21.0
3013,2,
3013,3,
3013,4,16.0
3013,5,
3013,6,
3013,7,37.0
3013,8,
3013,9,23.0
3013,10,
3013,11,28.0
3013,12,
3013,13,24.0
3013,14,31.0
3013,15,39.0
3013,16,27.0
3014,0,28.0
3014,1,19.0
3014,2,
3014,3,
3014,4,27.0
3014,5,
3014,6,
3014,7,21.0
3014,8,
3014,9,34.0
3014,10,
3014,11,26.0
3014,12,
3014,13,35.0
3014,14,40.0
3014,15,27.0
3014,16,34.0
3015,0,39.0
3015,1,34.0
3015,2,
3015,3,
3015,4,22.0
3015,5,
3015,6,
3015,7,22.0
3015,8,
3015,9,48.0
3015,10,
3015,11,30.0
3015,12,
3015,13,22.0
3015,14,28.0
3015,15,45.0
3015,16,28.0
3016,0,26.0
3016,1,34.0
3016,2,
3016,3,
3016,4,20.0
3016,5,
3016,6,
3016,7,32.0
3016,8,
3016,9,33.0
3016,10,
3016,11,35.0
3016,12,
3016,13,34.0
3016,14,33.0
3016,15,23.0
3016,16,38.0
3017,0,24.0
3017,1,23.0
3017,2,
3017,3,
3017,4,34.0
3017,5,
3017,6,
3017,7,20.0
3017,8,
3017,9,36.0
3017,10,
3017,11,38.0
3017,12,
3017,13,31.0
3017,14,35.0
3017,15,42.0
3017,16,22.0
3018,0,23.0
3018,1,23.0
3018,2,
3018,3,
3018,4,40.0
3018,5,
3018,6,
3018,7,39.0
3018,8,
3018,9,34.0
3018,10,
3018,11,35.0
3018,12,
3018,13,38.0
3018,14,53.0
3018,15,29.0
3018,16,40.0
3019,0,27.0
3019,1,20.0
3019,2,
3019,3,
3019,4,25.0
3019,5,
3019,6,
3019,7,35.0
3019,8,
3019,9,37.0
3019,10,
3019,11,33.0
3019,12,
3019,13,23.0
3019,14,37.0
3019,15,55.0
3019,16,52.0
3020,0,32.0
3020,1,28.0
3020,2,
3020,3,
3020,4,25.0
3020,5,
3020,6,
3020,7,33.0
3020,8,
3020,9,41.0
3020,10,
3020,11,37.0
3020,12,
3020,13,45.0
3020,14,39.0
3020,15,37.0
3020,16,36.0
3021,0,31.0
3021,1,30.0
3021,2,
3021,3,
3021,4,29.0
3021,5,
3021,6,
3021,7,35.0
3021,8,
3021,9,43.0
3021,10,
3021,11,33.0
3021,12,
3021,13,37.0
3021,14,28.0
3021,15,42.0
3021,16,31.0
3022,0,26.0
3022,1,27.0
3022,2,
3022,3,
3022,4,26.0
3022,5,
3022,6,
3022,7,30.0
3022,8,
3022,9,39.0
3022,10,
3022,11,43.0
3022,12,
3022,13,28.0
3022,14,45.0
3022,15,42.0
3022,16,40.0
3023,0,29.0
3023,1,25.0
3023,2,
3023,3,
3023,4,32.0
3023,5,
3023,6,
3023,7,26.0
3023,8,
3023,9,42.0
3023,10,
3023,11,45.0
3023,12,
3023,13,40.0
3023,14,36.0
3023,15,29.0
3023,16,39.0
3024,0,32.0
3024,1,36.0
3024,2,
3024,3,
3024,4,30.0
3024,5,
3024,6,
3024,7,37.0
3024,8,
3024,9,48.0
3024,10,
3024,11,32.0
3024,12,
3024,13,42.0
3024,14,44.0
3024,15,46.0
3024,16,25.0
3025,0,19.0
3025,1,25.0
3025,2,
3025,3,
3025,4,25.0
3025,5,
3025,6,
3025,7,29.0
3025,8,
3025,9,34.0
3025,10,
3025,11,47.0
3025,12,
3025,13,35.0
3025,14,48.0
3025,15,43.0
3025,16,33.0
3026,0,35.0
3026,1,21.0
3026,2,
3026,3,
3026,4,35.0
3026,5,
3026,6,
3026,7,34.0
3026,8,
3026,9,38.0
3026,10,
3026,11,44.0
3026,12,
3026,13,45.0
3026,14,41.0
3026,15,44.0
3026,16,55.0
3027,0,31.0
3027,1,39.0
3027,2,
3027,3,
3027,4,29.0
3027,5,
3027,6,
3027,7,38.0
3027,8,
3027,9,34.0
3027,10,
3027,11,37.0
3027,12,
3027,13,36.0
3027,14,49.0
3027,15,63.0
3027,16,38.0
3028,0,22.0
3028,1,31.0
3028,2,
3028,3,
3028,4,27.0
3028,5,
3028,6,
3028,7,23.0
3028,8,
3028,9,44.0
3028,10,
3028,11,38.0
3028,12,
3028,13,52.0
3028,14,52.0
3028,15,32.0
3028,16,43.0
3029,0,27.0
3029,1,26.0
3029,2,
3029,3,
3029,4,36.0
3029,5,
3029,6,
3029,7,19.0
3029,8,
3029,9,50.0
3029,10,
3029,11,46.0
3029,12,
3029,13,28.0
3029,14,27.0
3029,15,52.0
3029,16,43.0
3030,0,40.0
3030,1,33.0
3030,2,
3030,3,
3030,4,36.0
3030,5,
3030,6,
3030,7,51.0
3030,8,
3030,9,30.0
3030,10,
3030,11,39.0
3030,12,
3030,13,42.0
3030,14,51.0
3030,15,27.0
3030,16,34.0
3031,0,32.0
3031,1,29.0
3031,2,
3031,3,
3031,4,28.0
3031,5,
3031,6,
3031,7,40.0
3031,8,
3031,9,49.0
3031,10,
3031,11,29.0
3031,12,
3031,13,40.0
3031,14,51.0
3031,15,56.0
3031,16,44.0
3032,0,41.0
3032,1,38.0
3032,2,
3032,3,
3032,4,35.0
3032,5,
3032,6,
3032,7,35.0
3032,8,
3032,9,40.0
3032,10,
3032,11,37.0
3032,12,
3032,13,31.0
3032,14,35.0
3032,15,38.0
3032,16,51.0
3033,0,29.0
3033,1,37.0
3033,2,
3033,3,
3033,4,34.0
3033,5,
3033,6,
3033,7,36.0
3033,8,
3033,9,41.0
3033,10,
3033,11,40.0
3033,12,
3033,13,46.0
3033,14,43.0
3033,15,37.0
3033,16,28.0
3034,0,35.0
3034,1,31.0
3034,2,
3034,3,
3034,4,41.0
3034,5,
3034,6,
3034,7,34.0
3034,8,
3034,9,39.0
3034,10,
3034,11,38.0
3034,12,
3034,13,24.0
3034,14,44.0
3034,15,55.0
3034,16,38.0
3035,0,30.0
3035,1,29.0
3035,2,
3035,3,
3035,4,34.0
3035,5,
3035,6,
3035,7,43.0
3035,8,
3035,9,39.0
3035,10,
3035,11,41.0
3035,12,
3035,13,48.0
3035,14,45.0
3035,15,34.0
3035,16,44.0
3036,0,32.0
3036,1,34.0
3036,2,
3036,3,
3036,4,35.0
3036,5,
3036,6,
3036,7,38.0
3036,8,
3036,9,48.0
3036,10,
3036,11,35.0
3036,12,
3036,13,34.0
3036,14,45.0
3036,15,46.0
3036,16,42.0
3037,0,32.0
3037,1,25.0
3037,2,
3037,3,
3037,4,24.0
3037,5,
3037,6,
3037,7,41.0
3037,8,
3037,9,49.0
3037,10,
3037,11,45.0
3037,12,
3037,13,36.0
3037,14,33.0
3037,15,41.0
3037,16,42.0
3038,0,52.0
3038,1,52.0
3038,2,
3038,3,
3038,4,28.0
3038,5,
3038,6,
3038,7,31.0
3038,8,
3038,9,58.0
3038,10,
3038,11,52.0
3038,12,
3038,13,46.0
3038,14,48.0
3038,15,33.0
3038,16,32.0
3039,0,41.0
3039,1,38.0
3039,2,
3039,3,
3039,4,38.0
3039,5,
3039,6,
3039,7,33.0
3039,8,
3039,9,34.0
3039,10,
3039,11,44.0
3039,12,
3039,13,47.0
3039,14,52.0
3039,15,54.0
3039,16,42.0
3040,0,25.0
3040,1,36.0
3040,2,
3040,3,
3040,4,41.0
3040,5,
3040,6,
3040,7,37.0
3040,8,
3040,9,45.0
3040,10,
3040,11,32.0
3040,12,
3040,13,47.0
3040,14,46.0
3040,15,58.0
3040,16,53.0
3041,0,36.0
3041,1,28.0
3041,2,
3041,3,
3041,4,46.0
3041,5,
3041,6,
3041,7,32.0
3041,8,
3041,9,39.0
3041,10,
3041,11,44.0
3041,12,
3041,13,36.0
3041,14,48.0
3041,15,49.0
3041,16,38.0
3042,0,43.0
3042,1,45.0
3042,2,
3042,3,
3042,4,38.0
3042,5,
3042,6,
3042,7,56.0
3042,8,
3042,9,45.0
3042,10,
3042,11,39.0
3042,12,
3042,13,30.0
3042,14,32.0
3042,15,36.0
3042,16,44.0
3043,0,42.0
3043,1,42.0
3043,2,
3043,3,
3043,4,37.0
3043,5,
3043,6,
3043,7,33.0
3043,8,
3043,9,61.0
3043,10,
3043,11,49.0
3043,12,
3043,13,46.0
3043,14,43.0
3043,15,40.0
3043,16,32.0
3044,0,33.0
3044,1,27.0
3044,2,
3044,3,
3044,4,38.0
3044,5,
3044,6,
3044,7,38.0
3044,8,
3044,9,50.0
3044,10,
3044,11,51.0
3044,12,
3044,13,30.0
3044,14,33.0
3044,15,53.0
3044,16,51.0
3045,0,42.0
3045,1,45.0
3045,2,
3045,3,
3045,4,53.0
3045,5,
3045,6,
3045,7,45.0
3045,8,
3045,9,46.0
3045,10,
3045,11,47.0
3045,12,
3045,13,59.0
3045,14,60.0
3045,15,32.0
3045,16,36.0
3046,0,26.0
3046,1,36.0
3046,2,
3046,3,
3046,4,30.0
3046,5,
3046,6,
3046,7,53.0
3046,8,
3046,9,43.0
3046,10,
3046,11,49.0
3046,12,
3046,13,48.0
3046,14,45.0
3046,15,63.0
3046,16,47.0
3047,0,32.0
3047,1,24.0
3047,2,
3047,3,
3047,4,51.0
3047,5,
3047,6,
3047,7,41.0
3047,8,
3047,9,51.0
3047,10,
3047,11,42.0
3047,12,
3047,13,49.0
3047,14,55.0
3047,15,47.0
3047,16,54.0
3048,0,32.0
3048,1,25.0
3048,2,
3048,3,
3048,4,34.0
3048,5,
3048,6,
3048,7,40.0
3048,8,
3048,9,34.0
3048,10,
3048,11,53.0
3048,12,
3048,13,51.0
3048,14,67.0
3048,15,59.0
3048,16,46.0
3049,0,33.0
3049,1,29.0
3049,2,
3049,3,
3049,4,19.0
3049,5,
3049,6,
3049,7,45.0
3049,8,
3049,9,51.0
3049,10,
3049,11,56.0
3049,12,
3049,13,36.0
3049,14,39.0
3049,15,52.0
3049,16,54.0
3050,0,45.0
3050,1,41.0
3050,2,
3050,3,
3050,4,37.0
3050,5,
3050,6,
3050,7,23.0
3050,8,
3050,9,60.0
3050,10,
3050,11,56.0
3050,12,
3050,13,42.0
3050,14,53.0
3050,15,50.0
3050,16,44.0
3051,0,44.0
3051,1,45.0
3051,2,
3051,3,
3051,4,26.0
3051,5,
3051,6,
3051,7,36.0
3051,8,
3051,9,31.0
3051,10,
3051,11,51.0
3051,12,
3051,13,55.0
3051,14,61.0
3051,15,54.0
3051,16,54.0
3052,0,31.0
3052,1,40.0
3052,2,
3052,3,
3052,4,55.0
3052,5,
3052,6,
3052,7,32.0
3052,8,
3052,9,38.0
3052,10,
3052,11,34.0
3052,12,
3052,13,52.0
3052,14,57.0
3052,15,66.0
3052,16,37.0
3053,0,23.0
3053,1,26.0
3053,2,
3053,3,
3053,4,48.0
3053,5,
3053,6,
3053,7,45.0
3053,8,
3053,9,48.0
3053,10,
3053,11,37.0
3053,12,
3053,13,36.0
3053,14,50.0
3053,15,50.0
3053,16,70.0
3054,0,27.0
3054,1,27.0
3054,2,
3054,3,
3054,4,37.0
3054,5,
3054,6,
3054,7,50.0
3054,8,
3054,9,43.0
3054,10,
3054,11,44.0
3054,12,
3054,13,30.0
3054,14,34.0
3054,15,47.0
3054,16,49.0
3055,0,42.0
3055,1,31.0
3055,2,
3055,3,
3055,4,27.0
3055,5,
3055,6,
3055,7,43.0
3055,8,
3055,9,51.0
3055,10,
3055,11,32.0
3055,12,
3055,13,47.0
3055,14,44.0
3055,15,35.0
3055,16,37.0
3056,0,51.0
3056,1,40.0
3056,2,
3056,3,
3056,4,27.0
3056,5,
3056,6,
3056,7,30.0
3056,8,
3056,9,49.0
3056,10,
3056,11,58.0
3056,12,
3056,13,35.0
3056,14,45.0
3056,15,47.0
3056,16,51.0
3057,0,54.0
3057,1,66.0
3057,2,
3057,3,
3057,4,47.0
3057,5,
3057,6,
3057,7,27.0
3057,8,
3057,9,45.0
3057,10,
3057,11,45.0
3057,12,
3057,13,52.0
3057,14,46.0
3057,15,39.0
3057,16,37.0
3058,0,44.0
3058,1,45.0
3058,2,
3058,3,
3058,4,33.0
3058,5,
3058,6,
3058,7,37.0
3058,8,
3058,9,39.0
3058,10,
3058,11,45.0
3058,12,
3058,13,41.0
3058,14,53.0
3058,15,56.0
3058,16,41.0
3059,0,42.0
3059,1,42.0
3059,2,
3059,3,
3059,4,61.0
3059,5,
3059,6,
3059,7,46.0
3059,8,
3059,9,31.0
3059,10,
3059,11,39.0
3059,12,
3059,13,53.0
3059,14,59.0
3059,15,47.0
3059,16,54.0
3060,0,26.0
3060,1,37.0
3060,2,
3060,3,
3060,4,39.0
3060,5,
3060,6,
3060,7,38.0
3060,8,
3060,9,69.0
3060,10,
3060,11,30.0
3060,12,
3060,13,38.0
3060,14,38.0
3060,15,57.0
3060,16,51.0
3061,0,42.0
3061,1,21.0
3061,2,
3061,3,
3061,4,44.0
3061,5,
3061,6,
3061,7,45.0
3061,8,
3061,9,40.0
3061,10,
3061,11,61.0
3061,12,
3061,13,37.0
3061,14,47.0
3061,15,40.0
3061,16,44.0
3062,0,57.0
3062,1,45.0
3062,2,
3062,3,
3062,4,38.0
3062,5,
3062,6,
3062,7,49.0
3062,8,
3062,9,83.0
3062,10,
3062,11,41.0
3062,12,
3062,13,42.0
3062,14,35.0
3062,15,38.0
3062,16,47.0
3063,0,33.0
3063,1,61.0
3063,2,
3063,3,
3063,4,33.0
3063,5,
3063,6,
3063,7,37.0
3063,8,
3063,9,52.0
3063,10,
3063,11,64.0
3063,12,
3063,13,49.0
3063,14,49.0
3063,15,54.0
3063,16,23.0
3064,0,28.0
3064,1,26.0
3064,2,
3064,3,
3064,4,40.0
3064,5,
3064,6,
3064,7,30.0
3064,8,
3064,9,44.0
3064,10,
3064,11,47.0
3064,12,
3064,13,64.0
3064,14,66.0
3064,15,48.0
3064,16,63.0
3065,0,39.0
3065,1,29.0
3065,2,
3065,3,
3065,4,59.0
3065,5,
3065,6,
3065,7,41.0
3065,8,
3065,9,34.0
3065,10,
3065,11,51.0
3065,12,
3065,13,51.0
3065,14,56.0
3065,15,68.0
3065,16,48.0
3066,0,46.0
3066,1,45.0
3066,2,
3066,3,
3066,4,27.0
3066,5,
3066,6,
3066,7,50.0
3066,8,
3066,9,55.0
3066,10,
3066,11,40.0
3066,12,
3066,13,47.0
3066,14,50.0
3066,15,54.0
3066,16,66.0
3067,0,51.0
3067,1,47.0
3067,2,
3067,3,
3067,4,29.0
3067,5,
3067,6,
3067,7,42.0
3067,8,
3067,9,43.0
3067,10,
3067,11,57.0
3067,12,
3067,13,31.0
3067,14,45.0
3067,15,42.0
3067,16,60.0
3068,0,56.0
3068,1,54.0
3068,2,
3068,3,
3068,4,39.0
3068,5,
3068,6,
3068,7,31.0
3068,8,
3068,9,55.0
3068,10,
3068,11,47.0
3068,12,
3068,13,52.0
3068,14,54.0
3068,15,49.0
3068,16,39.0
3069,0,47.0
3069,1,53.0
3069,2,
3069,3,
3069,4,52.0
3069,5,
3069,6,
3069,7,31.0
3069,8,
3069,9,41.0
3069,10,
3069,11,54.0
3069,12,
3069,13,51.0
3069,14,58.0
3069,15,51.0
3069,16,40.0
3070,0,43.0
3070,1,44.0
3070,2,
3070,3,
3070,4,58.0
3070,5,
3070,6,
3070,7,46.0
3070,8,
3070,9,42.0
3070,10,
3070,11,35.0
3070,12,
3070,13,58.0
3070,14,60.0
3070,15,56.0
3070,16,58.0
3071,0,39.0
3071,1,43.0
3071,2,
3071,3,
3071,4,53.0
3071,5,
3071,6,
3071,7,55.0
3071,8,
3071,9,39.0
3071,10,
3071,11,53.0
3071,12,
3071,13,41.0
3071,14,50.0
3071,15,60.0
3071,16,58.0
3072,0,49.0
3072,1,38.0
3072,2,
3072,3,
3072,4,39.0
3072,5,
3072,6,
3072,7,56.0
3072,8,
3072,9,64.0
3072,10,
3072,11,41.0
3072,12,
3072,13,46.0
3072,14,45.0
3072,15,42.0
3072,16,49.0
3073,0,39.0
3073,1,49.0
3073,2,
3073,3,
3073,4,42.0
3073,5,
3073,6,
3073,7,46.0
3073,8,
3073,9,60.0
3073,10,
3073,11,65.0
3073,12,
3073,13,48.0
3073,14,42.0
3073,15,52.0
3073,16,36.0
3074,0,57.0
3074,1,39.0
3074,2,
3074,3,
3074,4,44.0
3074,5,
3074,6,
3074,7,51.0
3074,8,
3074,9,59.0
3074,10,
3074,11,63.0
3074,12,
3074,13,50.0
3074,14,21.0
3074,15,52.0
3074,16,49.0
3075,0,59.0
3075,1,66.0
3075,2,
3075,3,
3075,4,50.0
3075,5,
3075,6,
3075,7,44.0
3075,8,
3075,9,52.0
3075,10,
3075,11,56.0
3075,12,
3075,13,63.0
3075,14,71.0
3075,15,43.0
3075,16,50.0
3076,0,42.0
3076,1,49.0
3076,2,
3076,3,
3076,4,39.0
3076,5,
3076,6,
3076,7,46.0
3076,8,
3076,9,46.0
3076,10,
3076,11,56.0
3076,12,
3076,13,49.0
3076,14,53.0
3076,15,80.0
3076,16,58.0
3077,0,42.0
3077,1,38.0
3077,2,
3077,3,
3077,4,67.0
3077,5,
3077,6,
3077,7,49.0
3077,8,
3077,9,55.0
3077,10,
3077,11,42.0
3077,12,
3077,13,58.0
3077,14,52.0
3077,15,44.0
3077,16,67.0
3078,0,36.0
3078,1,42.0
3078,2,
3078,3,
3078,4,52.0
3078,5,
3078,6,
3078,7,22.0
3078,8,
3078,9,59.0
3078,10,
3078,11,57.0
3078,12,
3078,13,54.0
3078,14,72.0
3078,15,70.0
3078,16,47.0
3079,0,39.0
3079,1,40.0
3079,2,
3079,3,
3079,4,38.0
3079,5,
3079,6,
3079,7,79.0
3079,8,
3079,9,38.0
3079,10,
3079,11,56.0
3079,12,
3079,13,51.0
3079,14,48.0
3079,15,54.0
3079,16,62.0
3080,0,46.0
3080,1,37.0
3080,2,
3080,3,
3080,4,31.0
3080,5,
3080,6,
3080,7,39.0
3080,8,
3080,9,81.0
3080,10,
3080,11,42.0
3080,12,
3080,13,58.0
3080,14,75.0
3080,15,54.0
3080,16,51.0
3081,0,38.0
3081,1,48.0
3081,2,
3081,3,
3081,4,51.0
3081,5,
3081,6,
3081,7,41.0
3081,8,
3081,9,43.0
3081,10,
3081,11,60.0
3081,12,
3081,13,40.0
3081,14,52.0
3081,15,74.0
3081,16,72.0
3082,0,36.0
3082,1,31.0
3082,2,
3082,3,
3082,4,31.0
3082,5,
3082,6,
3082,7,53.0
3082,8,
3082,9,51.0
3082,10,
3082,11,62.0
3082,12,
3082,13,46.0
3082,14,36.0
3082,15,47.0
3082,16,58.0
3083,0,53.0
3083,1,34.0
3083,2,
3083,3,
3083,4,47.0
3083,5,
3083,6,
3083,7,27.0
3083,8,
3083,9,63.0
3083,10,
3083,11,53.0
3083,12,
3083,13,74.0
3083,14,67.0
3083,15,49.0
3083,16,33.0
3084,0,61.0
3084,1,60.0
3084,2,
3084,3,
3084,4,38.0
3084,5,
3084,6,
3084,7,55.0
3084,8,
3084,9,39.0
3084,10,
3084,11,61.0
3084,12,
3084,13,43.0
3084,14,63.0
3084,15,68.0
3084,16,80.0
3085,0,59.0
3085,1,66.0
3085,2,
3085,3,
3085,4,40.0
3085,5,
3085,6,
3085,7,36.0
3085,8,
3085,9,50.0
3085,10,
3085,11,32.0
3085,12,
3085,13,62.0
3085,14,65.0
3085,15,61.0
3085,16,53.0
3086,0,43.0
3086,1,55.0
3086,2,
3086,3,
3086,4,60.0
3086,5,
3086,6,
3086,7,39.0
3086,8,
3086,9,49.0
3086,10,
3086,11,45.0
3086,12,
3086,13,47.0
3086,14,49.0
3086,15,59.0
3086,16,42.0
3087,0,51.0
3087,1,55.0
3087,2,
3087,3,
3087,4,61.0
3087,5,
3087,6,
3087,7,49.0
3087,8,
3087,9,49.0
3087,10,
3087,11,50.0
3087,12,
3087,13,42.0
3087,14,34.0
3087,15,52.0
3087,16,69.0
3088,0,51.0
3088,1,40.0
3088,2,
3088,3,
3088,4,50.0
3088,5,
3088,6,
3088,7,62.0
3088,8,
3088,9,68.0
3088,10,
3088,11,47.0
3088,12,
3088,13,47.0
3088,14,51.0
3088,15,49.0
3088,16,34.0
3089,0,63.0
3089,1,62.0
3089,2,
3089,3,
3089,4,43.0
3089,5,
3089,6,
3089,7,76.0
3089,8,
3089,9,64.0
3089,10,
3089,11,59.0
3089,12,
3089,13,51.0
3089,14,60.0
3089,15,44.0
3089,16,58.0
3090,0,75.0
3090,1,57.0
3090,2,
3090,3,
3090,4,42.0
3090,5,
3090,6,
3090,7,42.0
3090,8,
3090,9,66.0
3090,10,
3090,11,60.0
3090,12,
3090,13,48.0
3090,14,39.0
3090,15,53.0
3090,16,49.0
3091,0,48.0
3091,1,78.0
3091,2,
3091,3,
3091,4,64.0
3091,5,
3091,6,
3091,7,57.0
3091,8,
3091,9,65.0
3091,10,
3091,11,78.0
3091,12,
3091,13,49.0
3091,14,64.0
3091,15,53.0
3091,16,40.0
3092,0,52.0
3092,1,31.0
3092,2,
3092,3,
3092,4,48.0
3092,5,
3092,6,
3092,7,60.0
3092,8,
3092,9,61.0
3092,10,
3092,11,64.0
3092,12,
3092,13,64.0
3092,14,72.0
3092,15,58.0
3092,16,65.0
3093,0,45.0
3093,1,36.0
3093,2,
3093,3,
3093,4,82.0
3093,5,
3093,6,
3093,7,45.0
3093,8,
3093,9,58.0
3093,10,
3093,11,60.0
3093,12,
3093,13,77.0
3093,14,84.0
3093,15,65.0
3093,16,54.0
3094,0,56.0
3094,1,51.0
3094,2,
3094,3,
3094,4,37.0
3094,5,
3094,6,
3094,7,70.0
3094,8,
3094,9,65.0
3094,10,
3094,11,51.0
3094,12,
3094,13,53.0
3094,14,44.0
3094,15,90.0
3094,16,78.0
3095,0,72.0
3095,1,69.0
3095,2,
3095,3,
3095,4,52.0
3095,5,
3095,6,
3095,7,55.0
3095,8,
3095,9,65.0
3095,10,
3095,11,60.0
3095,12,
3095,13,61.0
3095,14,68.0
3095,15,48.0
3095,16,69.0
3096,0,62.0
3096,1,53.0
3096,2,
3096,3,
3096,4,62.0
3096,5,
3096,6,
3096,7,55.0
3096,8,
3096,9,79.0
3096,10,
3096,11,66.0
3096,12,
3096,13,63.0
3096,14,63.0
3096,15,69.0
3096,16,67.0
3097,0,46.0
3097,1,56.0
3097,2,
3097,3,
3097,4,61.0
3097,5,
3097,6,
3097,7,50.0
3097,8,
3097,9,45.0
3097,10,
3097,11,75.0
3097,12,
3097,13,45.0
3097,14,55.0
3097,15,74.0
3097,16,64.0
3098,0,55.0
3098,1,54.0
3098,2,
3098,3,
3098,4,60.0
3098,5,
3098,6,
3098,7,69.0
3098,8,
3098,9,52.0
3098,10,
3098,11,49.0
3098,12,
3098,13,70.0
3098,14,68.0
3098,15,59.0
3098,16,60.0
3099,0,54.0
3099,1,57.0
3099,2,
3099,3,
3099,4,55.0
3099,5,
3099,6,
3099,7,64.0
3099,8,
3099,9,77.0
3099,10,
3099,11,58.0
3099,12,
3099,13,58.0
3099,14,69.0
3099,15,63.0
3099,16,62.0
3100,0,44.0
3100,1,50.0
3100,2,
3100,3,
3100,4,55.0
3100,5,
3100,6,
3100,7,54.0
3100,8,
3100,9,73.0
3100,10,
3100,11,70.0
3100,12,
3100,13,62.0
3100,14,64.0
3100,15,60.0
3100,16,66.0
3101,0,72.0
3101,1,54.0
3101,2,
3101,3,
3101,4,59.0
3101,5,
3101,6,
3101,7,49.0
3101,8,
3101,9,63.0
3101,10,
3101,11,49.0
3101,12,
3101,13,55.0
3101,14,58.0
3101,15,66.0
3101,16,68.0
3102,0,45.0
3102,1,51.0
3102,2,
3102,3,
3102,4,47.0
3102,5,
3102,6,
3102,7,63.0
3102,8,
3102,9,59.0
3102,10,
3102,11,57.0
3102,12,
3102,13,76.0
3102,14,80.0
3102,15,52.0
3102,16,58.0
3103,0,77.0
3103,1,72.0
3103,2,
3103,3,
