TimeStep,Station_Number,v_x
225.0,220.0,0.077576086
225.0,170.0,0.051558666
225.0,148.0,-0.05184923
225.0,77.0,0.015164844
225.0,161.0,0.0005431543
225.0,132.0,0.2612049
225.0,128.0,0.07840423
225.0,117.0,0.19689028
225.0,92.0,0.022275185
225.0,69.0,-0.41367963
225.0,65.0,1.0862433
225.0,22.0,-0.100041814
225.0,52.0,2.3650994
225.0,60.0,-0.08847549
225.0,56.0,0.34817258
225.0,58.0,0.08937073
225.0,75.0,0.0017713145
226.0,294.0,0.03914189
226.0,181.0,0.056993674
226.0,152.0,-0.12777968
226.0,118.0,0.4786394
226.0,286.0,0.032573484
226.0,281.0,0.03335479
226.0,276.0,0.039635073
226.0,272.0,0.018615294
226.0,258.0,0.05861427
226.0,256.0,0.040715396
226.0,252.0,0.028521046
226.0,224.0,0.1252779
226.0,216.0,0.0005109306
226.0,208.0,-0.016409691
226.0,207.0,-0.0153055675
226.0,201.0,0.001854578
226.0,192.0,0.06747402
226.0,186.0,-0.32423645
226.0,173.0,0.047423735
226.0,144.0,-0.066070445
226.0,124.0,0.22688748
226.0,122.0,0.0841371
226.0,109.0,-0.24987215
226.0,107.0,-0.11200011
226.0,97.0,0.111998685
226.0,89.0,0.07585698
226.0,74.0,-0.029722305
226.0,136.0,0.4568838
226.0,99.0,0.03372227
226.0,79.0,-0.03151233
226.0,199.0,0.026765745
226.0,297.0,0.048354413
226.0,23.0,-0.16034263
226.0,0.0,0.20717087
226.0,17.0,0.83491135
226.0,5.0,0.5090019
226.0,12.0,-0.5467882
226.0,7.0,0.12005551
226.0,10.0,-0.21332417
226.0,45.0,0.29891825
226.0,157.0,-0.0011866617
226.0,175.0,0.042231474
226.0,247.0,0.022189412
226.0,234.0,-0.176552
226.0,268.0,-0.5872629
226.0,264.0,0.11077587
226.0,226.0,-0.17402965
226.0,229.0,-0.29285097
226.0,212.0,-0.015067264
226.0,196.0,-0.036369633
226.0,220.0,0.050905187
226.0,170.0,0.0485704
226.0,148.0,-0.0412684
226.0,77.0,0.016094932
226.0,161.0,-0.0019826777
226.0,132.0,0.2567711
226.0,128.0,0.07571818
226.0,117.0,0.22188574
226.0,92.0,0.022724714
226.0,69.0,-0.4438331
226.0,65.0,1.1437585
226.0,22.0,-0.080060996
226.0,52.0,1.7169787
226.0,60.0,0.0016682036
226.0,56.0,0.37770474
226.0,58.0,0.08923314
226.0,75.0,-0.005055209
227.0,294.0,0.037981898
227.0,181.0,0.07491067
227.0,152.0,-0.10399172
227.0,118.0,0.5153368
227.0,286.0,0.030195247
227.0,281.0,0.032700233
227.0,276.0,0.04011292
227.0,272.0,-0.016705208
227.0,258.0,0.04913509
227.0,256.0,0.03546094
227.0,252.0,0.026050124
227.0,224.0,0.12806726
227.0,216.0,-0.0070711304
227.0,208.0,-0.018864766
227.0,207.0,-0.017537698
227.0,201.0,0.0056741163
227.0,192.0,0.09113316
227.0,186.0,-0.13743469
227.0,173.0,0.04581377
227.0,144.0,-0.065713875
227.0,124.0,0.24080157
227.0,122.0,0.0038339943
227.0,109.0,0.054382607
227.0,107.0,-0.20109683
227.0,97.0,0.12990113
227.0,89.0,0.078151174
227.0,74.0,-0.04090272
227.0,136.0,0.44018573
227.0,99.0,0.03506514
227.0,79.0,-0.0071279127
227.0,199.0,0.032364808
227.0,297.0,0.04893329
227.0,23.0,-0.13248351
227.0,0.0,0.1949906
227.0,17.0,0.8332397
227.0,5.0,0.49730432
227.0,12.0,-0.48159736
227.0,7.0,0.09955173
227.0,10.0,-0.21097532
227.0,45.0,0.18691853
227.0,157.0,0.0111990785
227.0,175.0,0.041368004
227.0,247.0,0.021655776
227.0,234.0,-0.3400157
227.0,268.0,-0.55077636
227.0,264.0,0.12395412
227.0,226.0,0.021854147
227.0,229.0,-0.0624714
227.0,212.0,-0.018844822
227.0,196.0,-0.08548254
227.0,220.0,0.03075254
227.0,170.0,0.045248218
227.0,148.0,-0.036078077
227.0,77.0,0.0150158815
227.0,161.0,-0.0020989785
227.0,132.0,0.24882406
227.0,128.0,0.07286404
227.0,117.0,0.23756388
227.0,92.0,0.024502266
227.0,69.0,-0.46550298
227.0,65.0,0.9217789
227.0,22.0,-0.06240476
227.0,52.0,1.2846837
227.0,60.0,0.054485753
227.0,56.0,0.39309782
227.0,58.0,0.091504015
227.0,75.0,-0.012586107
228.0,294.0,0.03697845
228.0,181.0,0.10995333
228.0,152.0,-0.07298324
228.0,118.0,0.5360426
228.0,286.0,0.028062187
228.0,281.0,0.032212567
228.0,276.0,0.039355353
228.0,272.0,-0.09289815
228.0,258.0,0.03975773
228.0,256.0,0.031252276
228.0,252.0,0.024061203
228.0,224.0,0.098437615
228.0,216.0,-0.012975512
228.0,208.0,-0.021047276
228.0,207.0,-0.019532176
228.0,201.0,0.011753192
228.0,192.0,0.10774105
228.0,186.0,-0.023468837
228.0,173.0,0.043631278
228.0,144.0,-0.06526758
228.0,124.0,0.21689224
228.0,122.0,-0.055769578
228.0,109.0,0.017366573
228.0,107.0,-0.22919671
228.0,97.0,0.15119131
228.0,89.0,0.07987462
228.0,74.0,-0.052815486
228.0,136.0,0.4389392
228.0,99.0,0.03706142
228.0,79.0,0.006829556
228.0,199.0,0.02403672
228.0,297.0,0.04976497
228.0,23.0,-0.10749902
228.0,0.0,0.18237607
228.0,17.0,0.8363682
228.0,5.0,0.48881888
228.0,12.0,-0.4293376
228.0,7.0,0.08229694
228.0,10.0,-0.20893314
228.0,45.0,0.050216936
228.0,157.0,0.021869771
228.0,175.0,0.040579252
228.0,247.0,0.021466844
228.0,234.0,-0.54692924
228.0,268.0,-0.26777515
228.0,264.0,0.11443289
228.0,226.0,0.12382605
228.0,229.0,-0.09697859
228.0,212.0,-0.021987995
228.0,196.0,-0.07096119
228.0,220.0,0.015745606
228.0,170.0,0.04170878
228.0,148.0,-0.03414568
228.0,77.0,0.012656786
228.0,161.0,0.00025692023
228.0,132.0,0.23796959
228.0,128.0,0.070076525
228.0,117.0,0.244702
228.0,92.0,0.027353534
228.0,69.0,-0.47796488
228.0,65.0,0.46439135
228.0,22.0,-0.04693211
228.0,52.0,0.9609227
228.0,60.0,0.0702897
228.0,56.0,0.38846883
228.0,58.0,0.09745916
228.0,75.0,-0.020729005
229.0,294.0,0.036288198
229.0,181.0,0.1202941
229.0,152.0,-0.04600133
229.0,118.0,0.54004014
229.0,286.0,0.026241606
229.0,281.0,0.031889312
229.0,276.0,0.03584854
229.0,272.0,-0.24404742
229.0,258.0,0.03372161
229.0,256.0,0.027788745
229.0,252.0,0.022495987
229.0,224.0,0.068259254
229.0,216.0,-0.017599776
229.0,208.0,-0.022968864
229.0,207.0,-0.021267999
229.0,201.0,0.018087756
229.0,192.0,0.09781486
229.0,186.0,0.011469041
229.0,173.0,0.04098155
229.0,144.0,-0.06461087
229.0,124.0,0.1499018
229.0,122.0,-0.08876642
229.0,109.0,-0.11494818
229.0,107.0,-0.19135068
229.0,97.0,0.17516896
229.0,89.0,0.0808102
229.0,74.0,-0.06537366
229.0,136.0,0.44503665
229.0,99.0,0.039941024
229.0,79.0,0.014234146
229.0,199.0,-0.0055070827
229.0,297.0,0.05077205
229.0,23.0,-0.085250214
229.0,0.0,0.16950096
229.0,17.0,0.8443894
229.0,5.0,0.4838348
229.0,12.0,-0.3895008
229.0,7.0,0.067806005
229.0,10.0,-0.20718406
229.0,45.0,-0.12729238
229.0,157.0,0.026314396
229.0,175.0,0.039144143
229.0,247.0,0.021570709
229.0,234.0,-0.6474273
229.0,268.0,-0.028063353
229.0,264.0,0.09935093
229.0,226.0,0.12298899
229.0,229.0,-0.1374194
229.0,212.0,-0.02461352
229.0,196.0,-0.012354434
229.0,220.0,0.00454545
229.0,170.0,0.038099296
229.0,148.0,-0.034089044
229.0,77.0,0.0094531905
229.0,161.0,0.004725251
229.0,132.0,0.22501366
229.0,128.0,0.067424566
229.0,117.0,0.2446014
229.0,92.0,0.03104115
229.0,69.0,-0.48175222
229.0,65.0,-0.14264774
229.0,22.0,-0.03352235
229.0,52.0,0.75170946
229.0,60.0,0.06994717
229.0,56.0,0.36281532
229.0,58.0,0.107108384
229.0,75.0,-0.029410705
230.0,294.0,0.03607332
230.0,181.0,0.07131932
230.0,152.0,-0.02725205
230.0,118.0,0.52860856
230.0,286.0,0.024808194
230.0,281.0,0.031730115
230.0,276.0,0.026466127
230.0,272.0,-0.48531064
230.0,258.0,0.029351303
230.0,256.0,0.024882246
230.0,252.0,0.021309558
230.0,224.0,0.044304356
230.0,216.0,-0.021234265
230.0,208.0,-0.02460948
230.0,207.0,-0.022675827
230.0,201.0,0.019484043
230.0,192.0,-0.024410967
230.0,186.0,0.019006636
230.0,173.0,0.038025454
230.0,144.0,-0.0636369
230.0,124.0,0.06460751
230.0,122.0,-0.098674074
230.0,109.0,-0.27475804
230.0,107.0,-0.12867153
230.0,97.0,0.19981289
230.0,89.0,0.08079721
230.0,74.0,-0.078479044
230.0,136.0,0.45263514
230.0,99.0,0.04379049
230.0,79.0,0.017723119
230.0,199.0,-0.054852977
230.0,297.0,0.051947434
230.0,23.0,-0.06562645
230.0,0.0,0.15653533
230.0,17.0,0.8573374
230.0,5.0,0.48252997
230.0,12.0,-0.36078405
230.0,7.0,0.05557824
230.0,10.0,-0.20572716
230.0,45.0,-0.35958716
230.0,157.0,0.019130921
230.0,175.0,0.03705599
230.0,247.0,0.02187109
230.0,234.0,-0.4847303
230.0,268.0,0.0910401
230.0,264.0,0.10044827
230.0,226.0,0.09394698
230.0,229.0,0.040052462
230.0,212.0,-0.026807608
230.0,196.0,0.03420068
230.0,220.0,-0.0038690441
230.0,170.0,0.03458308
230.0,148.0,-0.03507479
230.0,77.0,0.005667982
230.0,161.0,0.0107562365
230.0,132.0,0.21075873
230.0,128.0,0.06492793
230.0,117.0,0.23841542
230.0,92.0,0.035323
230.0,69.0,-0.47905183
230.0,65.0,-0.8481046
230.0,22.0,-0.022058552
230.0,52.0,0.6385546
230.0,60.0,0.06572231
230.0,56.0,0.32082343
230.0,58.0,0.11978352
230.0,75.0,-0.038564797
231.0,294.0,0.036462028
231.0,181.0,0.035235908
231.0,152.0,-0.016315768
231.0,118.0,0.50374466
231.0,286.0,0.023848202
231.0,281.0,0.03170813
231.0,276.0,0.0046510594
231.0,272.0,-0.66696787
231.0,258.0,0.025808316
231.0,256.0,0.022428788
231.0,252.0,0.020468876
231.0,224.0,0.026407516
231.0,216.0,-0.02409073
231.0,208.0,-0.02590553
231.0,207.0,-0.023610458
231.0,201.0,0.005896693
231.0,192.0,-0.25626844
231.0,186.0,0.018341903
231.0,173.0,0.03492534
231.0,144.0,-0.06236079
231.0,124.0,-0.0076664314
231.0,122.0,-0.09393867
231.0,109.0,-0.36108327
231.0,107.0,-0.075435504
231.0,97.0,0.22106743
231.0,89.0,0.079772845
231.0,74.0,-0.09199722
231.0,136.0,0.45845112
231.0,99.0,0.04860904
231.0,79.0,0.018915381
231.0,199.0,-0.077628925
231.0,297.0,0.05334645
231.0,23.0,-0.0485337
231.0,0.0,0.14364743
231.0,17.0,0.8751259
231.0,5.0,0.4849323
231.0,12.0,-0.3414064
231.0,7.0,0.045148537
231.0,10.0,-0.2045645
231.0,45.0,-0.621377
231.0,157.0,-0.0010035082
231.0,175.0,0.034496285
231.0,247.0,0.022173148
231.0,234.0,-0.18964401
231.0,268.0,0.1298162
231.0,264.0,0.09673153
231.0,226.0,0.06515888
231.0,229.0,0.120923445
231.0,212.0,-0.028632367
231.0,196.0,0.060859874
231.0,220.0,-0.010230523
231.0,170.0,0.031330004
231.0,148.0,-0.0366179
231.0,77.0,0.0014654845
231.0,161.0,0.017875234
231.0,132.0,0.19589566
231.0,128.0,0.063021176
231.0,117.0,0.22632544
231.0,92.0,0.039936885
231.0,69.0,-0.47374412
231.0,65.0,-1.4088606
231.0,22.0,-0.01243183
231.0,52.0,0.585919
231.0,60.0,0.0624694
231.0,56.0,0.2707068
231.0,58.0,0.13426188
231.0,75.0,-0.0481204
232.0,294.0,0.037528694
232.0,181.0,0.02312991
232.0,152.0,-0.011125682
232.0,118.0,0.46677914
232.0,286.0,0.023455085
232.0,281.0,0.031711854
232.0,276.0,-0.04319959
232.0,272.0,-0.5125756
232.0,258.0,0.022795673
232.0,256.0,0.020366162
232.0,252.0,0.019947287
232.0,224.0,0.013189801
232.0,216.0,-0.026326763
232.0,208.0,-0.026727758
232.0,207.0,-0.023806166
232.0,201.0,-0.03510405
232.0,192.0,-0.21655777
232.0,186.0,0.015483008
232.0,173.0,0.03182862
232.0,144.0,-0.06119252
232.0,124.0,-0.05230775
232.0,122.0,-0.082223296
232.0,109.0,-0.32061726
232.0,107.0,-0.04037734
232.0,97.0,0.23279695
232.0,89.0,0.07779615
232.0,74.0,-0.10576582
232.0,136.0,0.4609174
232.0,99.0,0.05435851
232.0,79.0,0.018756952
232.0,199.0,-0.041826695
232.0,297.0,0.055054866
232.0,23.0,-0.033889394
232.0,0.0,0.1310091
232.0,17.0,0.89764196
232.0,5.0,0.49091184
232.0,12.0,-0.32946128
232.0,7.0,0.03610744
232.0,10.0,-0.20369747
232.0,45.0,-0.79648626
232.0,157.0,-0.025134575
232.0,175.0,0.03166123
232.0,247.0,0.022074401
232.0,234.0,-0.015843622
232.0,268.0,0.13172229
232.0,264.0,0.067264035
232.0,226.0,0.04246953
232.0,229.0,0.11595909
232.0,212.0,-0.030127905
232.0,196.0,0.07564444
232.0,220.0,-0.015058331
232.0,170.0,0.028509356
232.0,148.0,-0.038440634
232.0,77.0,-0.0030473499
232.0,161.0,0.025761995
232.0,132.0,0.18097122
232.0,128.0,0.06323249
232.0,117.0,0.20609346
232.0,92.0,0.04458943
232.0,69.0,-0.4701203
232.0,65.0,-1.0210887
232.0,22.0,-0.0045271995
232.0,52.0,0.56374204
232.0,60.0,0.061575204
232.0,56.0,0.22073047
232.0,58.0,0.1487625
232.0,75.0,-0.05799517
233.0,294.0,0.03929963
233.0,181.0,0.019470187
233.0,152.0,-0.0096046645
233.0,118.0,0.41611236
233.0,286.0,0.023718627
233.0,281.0,0.031425525
233.0,276.0,-0.14313821
233.0,272.0,-0.18798244
233.0,258.0,0.020201638
233.0,256.0,0.018657727
233.0,252.0,0.019711018
233.0,224.0,0.0033981074
233.0,216.0,-0.028058838
233.0,208.0,-0.026843317
233.0,207.0,-0.022816138
233.0,201.0,-0.07267601
233.0,192.0,-0.0823583
233.0,186.0,0.012498447
233.0,173.0,0.028869014
233.0,144.0,-0.06131825
233.0,124.0,-0.07186007
233.0,122.0,-0.067863345
233.0,109.0,-0.21986459
233.0,107.0,-0.019647337
233.0,97.0,0.22865945
233.0,89.0,0.07503815
233.0,74.0,-0.11958814
233.0,136.0,0.45950085
233.0,99.0,0.06104978
233.0,79.0,0.017793387
233.0,199.0,0.004075504
233.0,297.0,0.0571493
233.0,23.0,-0.021599654
233.0,0.0,0.11879143
233.0,17.0,0.9246697
233.0,5.0,0.50019616
233.0,12.0,-0.32312337
233.0,7.0,0.028110102
233.0,10.0,-0.20312317
233.0,45.0,-0.7397475
233.0,157.0,-0.03901527
233.0,175.0,0.02871699
233.0,247.0,0.02075562
233.0,234.0,-0.061634213
233.0,268.0,0.12883437
233.0,264.0,0.046704248
233.0,226.0,0.0255583
233.0,229.0,0.08824381
233.0,212.0,-0.03131514
233.0,196.0,0.061438214
233.0,220.0,-0.018722277
233.0,170.0,0.026274469
233.0,148.0,-0.04038647
233.0,77.0,-0.007795199
233.0,161.0,0.034042213
233.0,132.0,0.1663795
233.0,128.0,0.06765226
233.0,117.0,0.17009321
233.0,92.0,0.048958614
233.0,69.0,-0.46851954
233.0,65.0,-0.0055653453
233.0,22.0,0.0017781099
233.0,52.0,0.5536952
233.0,60.0,0.06301245
233.0,56.0,0.17670175
233.0,58.0,0.16093343
233.0,75.0,-0.06808383
234.0,294.0,0.04175654
234.0,181.0,0.017261501
234.0,152.0,-0.010204353
234.0,118.0,0.34312433
234.0,286.0,0.02471523
234.0,281.0,0.030077213
234.0,276.0,-0.33115935
234.0,272.0,0.031409796
234.0,258.0,0.01797742
234.0,256.0,0.017282669
234.0,252.0,0.019700322
234.0,224.0,-0.003898574
234.0,216.0,-0.029373769
234.0,208.0,-0.025867537
234.0,207.0,-0.019983042
234.0,201.0,-0.05595791
234.0,192.0,-0.03104353
234.0,186.0,0.011500178
234.0,173.0,0.026169151
234.0,144.0,-0.06421979
234.0,124.0,-0.07642385
234.0,122.0,-0.0523154
234.0,109.0,-0.13102117
234.0,107.0,-0.00772468
234.0,97.0,0.20579474
234.0,89.0,0.07174196
234.0,74.0,-0.13322523
234.0,136.0,0.4542813
234.0,99.0,0.06893267
234.0,79.0,0.016339859
234.0,199.0,0.03247863
234.0,297.0,0.05967653
234.0,23.0,-0.011544242
234.0,0.0,0.10716114
234.0,17.0,0.9559057
234.0,5.0,0.5123993
234.0,12.0,-0.32079977
234.0,7.0,0.02088061
234.0,10.0,-0.20283005
234.0,45.0,-0.48667008
234.0,157.0,-0.037134167
234.0,175.0,0.02579906
234.0,247.0,0.016550645
234.0,234.0,-0.06378039
234.0,268.0,0.12742864
234.0,264.0,0.03638111
234.0,226.0,0.013075642
234.0,229.0,0.061578058
234.0,212.0,-0.032192558
234.0,196.0,-0.054163914
234.0,220.0,-0.021487635
234.0,170.0,0.024736179
234.0,148.0,-0.04237053
234.0,77.0,-0.012717117
234.0,161.0,0.041698597
234.0,132.0,0.15235709
234.0,128.0,0.075355165
234.0,117.0,0.10053241
234.0,92.0,0.052716326
234.0,69.0,-0.45716348
234.0,65.0,0.17774518
234.0,22.0,0.0066204784
234.0,52.0,0.54654187
234.0,60.0,0.06611736
234.0,56.0,0.14127076
234.0,58.0,0.16799708
234.0,75.0,-0.078269586
235.0,294.0,0.044853732
235.0,181.0,0.014849553
235.0,152.0,-0.011924742
235.0,118.0,0.2268633
235.0,286.0,0.026487075
235.0,281.0,0.02590708
235.0,276.0,-0.5917931
235.0,272.0,0.124344595
235.0,258.0,0.016104143
235.0,256.0,0.016231198
235.0,252.0,0.019790996
235.0,224.0,-0.009356526
235.0,216.0,-0.030335523
235.0,208.0,-0.023238875
235.0,207.0,-0.014614362
235.0,201.0,-0.01495104
235.0,192.0,-0.017557796
235.0,186.0,0.013548275
235.0,173.0,0.023839712
235.0,144.0,-0.068653956
235.0,124.0,-0.07592676
235.0,122.0,-0.03590946
235.0,109.0,-0.07292667
235.0,107.0,-0.00069123134
235.0,97.0,0.1677209
235.0,89.0,0.06816684
235.0,74.0,-0.1464089
235.0,136.0,0.4456915
235.0,99.0,0.07872115
235.0,79.0,0.01458432
235.0,199.0,0.046608604
235.0,297.0,0.062643476
235.0,23.0,-0.003577081
235.0,0.0,0.09626758
235.0,17.0,0.9909563
235.0,5.0,0.5270613
235.0,12.0,-0.3211987
235.0,7.0,0.0142080635
235.0,10.0,-0.2028053
235.0,45.0,-0.22873804
235.0,157.0,-0.025365505
235.0,175.0,0.023019277
235.0,247.0,0.006075047
235.0,234.0,0.060223423
235.0,268.0,0.09472495
235.0,264.0,0.029882554
235.0,226.0,0.0038313498
235.0,229.0,0.040674105
235.0,212.0,-0.03273396
235.0,196.0,-0.21923453
235.0,220.0,-0.023547174
235.0,170.0,0.023924945
235.0,148.0,-0.044355903
235.0,77.0,-0.017755192
235.0,161.0,0.046202466
235.0,132.0,0.13897783
235.0,128.0,0.07897829
235.0,117.0,-0.02858591
235.0,92.0,0.055566765
235.0,69.0,-0.4069959
235.0,65.0,0.002365604
235.0,22.0,0.010147745
235.0,52.0,0.5383701
235.0,60.0,0.06984707
235.0,56.0,0.11457498
235.0,58.0,0.16729957
235.0,75.0,-0.08839637
236.0,294.0,0.048529115
236.0,181.0,0.0121010635
236.0,152.0,-0.014177302
236.0,118.0,0.04385513
236.0,286.0,0.02902434
236.0,281.0,0.015034437
236.0,276.0,-0.6940548
236.0,272.0,0.1497091
236.0,258.0,0.014578154
236.0,256.0,0.0154959
236.0,252.0,0.019723553
236.0,224.0,-0.013436213
236.0,216.0,-0.030990552
236.0,208.0,-0.01835803
236.0,207.0,-0.006979797
236.0,201.0,0.013305295
236.0,192.0,-0.01566949
236.0,186.0,0.008285613
236.0,173.0,0.021969855
236.0,144.0,-0.06940505
236.0,124.0,-0.07739726
236.0,122.0,-0.020420063
236.0,109.0,-0.03872475
236.0,107.0,0.0037432536
236.0,97.0,0.12320909
236.0,89.0,0.06453419
236.0,74.0,-0.15885136
236.0,136.0,0.4343409
236.0,99.0,0.09149238
236.0,79.0,0.012641189
236.0,199.0,0.033768713
236.0,297.0,0.06602692
236.0,23.0,0.0024833372
236.0,0.0,0.08622362
236.0,17.0,1.0293214
236.0,5.0,0.54370254
236.0,12.0,-0.3233284
236.0,7.0,0.007940792
236.0,10.0,-0.20303105
236.0,45.0,-0.06760362
236.0,157.0,-0.012135727
236.0,175.0,0.020472318
236.0,247.0,-0.017464034
236.0,234.0,0.111348435
236.0,268.0,0.06262656
236.0,264.0,0.02473117
236.0,226.0,-0.0030512349
236.0,229.0,0.025082737
236.0,212.0,-0.03288026
236.0,196.0,-0.15523857
236.0,220.0,-0.025043007
236.0,170.0,0.023751546
236.0,148.0,-0.046356056
236.0,77.0,-0.022852022
236.0,161.0,0.0434106
236.0,132.0,0.12616044
236.0,128.0,0.06985816
236.0,117.0,-0.20024481
236.0,92.0,0.05729715
236.0,69.0,-0.28746337
236.0,65.0,-0.04018698
236.0,22.0,0.012515601
236.0,52.0,0.52798903
236.0,60.0,0.07291157
236.0,56.0,0.0952906
236.0,58.0,0.15745094
236.0,75.0,-0.09828685
237.0,294.0,0.05271115
237.0,181.0,0.009160006
237.0,152.0,-0.016644457
237.0,118.0,-0.15071088
237.0,286.0,0.032228343
237.0,281.0,-0.010927904
237.0,276.0,-0.4265585
237.0,272.0,0.1525534
237.0,258.0,0.013406279
237.0,256.0,0.015058484
237.0,252.0,0.018954948
237.0,224.0,-0.016462546
237.0,216.0,-0.031370506
237.0,208.0,-0.011376372
237.0,207.0,-0.0016122628
237.0,201.0,0.02684009
237.0,192.0,-0.017294014
237.0,186.0,0.000115917996
237.0,173.0,0.02060873
237.0,144.0,-0.06399556
237.0,124.0,-0.08616791
237.0,122.0,-0.013247002
237.0,109.0,-0.018935088
237.0,107.0,0.0068460694
237.0,97.0,0.081797235
237.0,89.0,0.060992368
237.0,74.0,-0.17026457
237.0,136.0,0.4208885
237.0,99.0,0.10758981
237.0,79.0,0.01058908
237.0,199.0,-0.06215185
237.0,297.0,0.069783986
237.0,23.0,0.006841399
237.0,0.0,0.07708807
237.0,17.0,1.0703714
237.0,5.0,0.56184614
237.0,12.0,-0.32647142
237.0,7.0,0.0019799136
237.0,10.0,-0.2034851
237.0,45.0,0.01808317
237.0,157.0,-0.0022874158
237.0,175.0,0.018237267
237.0,247.0,-0.06713215
237.0,234.0,0.10267399
237.0,268.0,0.046176918
237.0,264.0,0.020276263
237.0,226.0,-0.008187382
237.0,229.0,0.013546676
237.0,212.0,-0.032533176
237.0,196.0,-0.0678798
237.0,220.0,-0.026082389
237.0,170.0,0.023995964
237.0,148.0,-0.048472773
237.0,77.0,-0.027939038
237.0,161.0,0.030723363
237.0,132.0,0.113750584
237.0,128.0,0.04880606
237.0,117.0,-0.2570732
237.0,92.0,0.05782614
237.0,69.0,-0.1087715
237.0,65.0,0.008251263
237.0,22.0,0.013882006
237.0,52.0,0.515504
237.0,60.0,0.07394485
237.0,56.0,0.08153213
237.0,58.0,0.13947837
237.0,75.0,-0.10773136
238.0,294.0,0.05733143
238.0,181.0,0.0061654025
238.0,152.0,-0.019173685
238.0,118.0,-0.15985087
238.0,286.0,0.03584433
238.0,281.0,-0.069365576
238.0,276.0,-0.08893414
238.0,272.0,0.1259584
238.0,258.0,0.01259273
238.0,256.0,0.0148640415
238.0,252.0,0.016368203
238.0,224.0,-0.018669177
238.0,216.0,-0.031495288
238.0,208.0,-0.005802585
238.0,207.0,-0.011027273
238.0,201.0,0.015944641
238.0,192.0,-0.020001408
238.0,186.0,-0.0044312533
238.0,173.0,0.019738095
238.0,144.0,-0.055093907
238.0,124.0,-0.10933381
238.0,122.0,-0.033415698
238.0,109.0,-0.0071730195
238.0,107.0,0.00933723
238.0,97.0,0.049770314
238.0,89.0,0.057612985
238.0,74.0,-0.18042171
238.0,136.0,0.40595728
238.0,99.0,0.12443375
238.0,79.0,0.008482803
238.0,199.0,-0.17853457
238.0,297.0,0.07386281
238.0,23.0,0.0097184265
238.0,0.0,0.06885278
238.0,17.0,1.113329
238.0,5.0,0.5810681
238.0,12.0,-0.33014813
238.0,7.0,-0.003735844
238.0,10.0,-0.20414862
238.0,45.0,0.080129914
238.0,157.0,0.0031324364
238.0,175.0,0.016369035
238.0,247.0,-0.16483341
238.0,234.0,0.07840781
238.0,268.0,0.036494404
238.0,264.0,0.016378663
238.0,226.0,-0.012006976
238.0,229.0,0.0049827364
238.0,212.0,-0.031552143
238.0,196.0,-0.040375724
238.0,220.0,-0.026747953
238.0,170.0,0.024341483
238.0,148.0,-0.051003866
238.0,77.0,-0.032938182
238.0,161.0,0.012621585
238.0,132.0,0.101806246
238.0,128.0,0.025867159
238.0,117.0,-0.0969629
238.0,92.0,0.0572258
238.0,69.0,0.04327321
238.0,65.0,0.056733042
238.0,22.0,0.014401846
238.0,52.0,0.5016113
238.0,60.0,0.07176762
238.0,56.0,0.07140078
238.0,58.0,0.11688157
238.0,75.0,-0.11651185
239.0,294.0,0.062322453
239.0,181.0,0.0032121337
239.0,152.0,-0.021710422
239.0,118.0,0.024031803
239.0,286.0,0.039319858
239.0,281.0,-0.19162992
239.0,276.0,0.09608795
239.0,272.0,0.08606973
239.0,258.0,0.0121271545
239.0,256.0,0.014772351
239.0,252.0,0.009671742
239.0,224.0,-0.02022947
239.0,216.0,-0.031374585
239.0,208.0,-0.011928497
239.0,207.0,-0.040108502
239.0,201.0,-0.06382177
239.0,192.0,-0.023152605
239.0,186.0,-0.0076909484
239.0,173.0,0.01924622
239.0,144.0,-0.04560886
239.0,124.0,-0.1609905
239.0,122.0,-0.1063813
239.0,109.0,0.0002054805
239.0,107.0,0.011660796
239.0,97.0,0.029072579
239.0,89.0,0.054402784
239.0,74.0,-0.1892316
239.0,136.0,0.39007145
239.0,99.0,0.1354309
239.0,79.0,0.0063711614
239.0,199.0,-0.1195444
239.0,297.0,0.0782109
239.0,23.0,0.011338366
239.0,0.0,0.061431
239.0,17.0,1.1572874
239.0,5.0,0.6009934
239.0,12.0,-0.33406603
239.0,7.0,-0.009229936
239.0,10.0,-0.20499912
239.0,45.0,0.15742248
239.0,157.0,0.004968412
239.0,175.0,0.014884368
239.0,247.0,-0.3328454
239.0,234.0,0.055653214
239.0,268.0,0.029091207
239.0,264.0,0.013025282
239.0,226.0,-0.014815176
239.0,229.0,-0.0013983017
239.0,212.0,-0.029775947
239.0,196.0,-0.034209628
239.0,220.0,-0.02710509
239.0,170.0,0.024464954
239.0,148.0,-0.054602034
239.0,77.0,-0.037753537
239.0,161.0,-0.00093439454
239.0,132.0,0.091218926
239.0,128.0,0.008807747
239.0,117.0,0.08711199
239.0,92.0,0.055708468
239.0,69.0,0.01607716
239.0,65.0,0.08296657
239.0,22.0,0.014221431
239.0,52.0,0.48728648
239.0,60.0,0.065713614
239.0,56.0,0.06325659
239.0,58.0,0.094268695
239.0,75.0,-0.12439543
240.0,294.0,0.067626365
240.0,181.0,0.0003608861
240.0,152.0,-0.024256587
240.0,118.0,0.16921084
240.0,286.0,0.041498635
240.0,281.0,-0.4099416
240.0,276.0,0.16098225
240.0,272.0,0.06252385
240.0,258.0,0.011952883
240.0,256.0,0.0144639015
240.0,252.0,-0.005798323
240.0,224.0,-0.021275869
240.0,216.0,-0.03101288
