TimeStep,Station_Number,q_x
15.0,199.0,0.051239967
15.0,297.0,0.5702544
15.0,23.0,-10.552879
15.0,0.0,-12.504037
15.0,17.0,-5.212044
15.0,5.0,-42.25647
15.0,12.0,32.145317
15.0,7.0,-11.859102
15.0,10.0,52.296524
15.0,45.0,10.205679
15.0,157.0,-0.1744425
15.0,175.0,-0.72317475
15.0,247.0,-0.15225351
15.0,234.0,-0.092249
15.0,268.0,-0.32379234
15.0,264.0,-0.29094622
15.0,226.0,-0.0782615
15.0,229.0,-0.082351595
15.0,212.0,-0.048381023
15.0,196.0,0.08331308
15.0,220.0,-0.070209034
15.0,170.0,-1.2105203
15.0,148.0,0.7494731
15.0,77.0,1.2001014
15.0,161.0,-0.61774915
15.0,132.0,1.0523481
15.0,128.0,1.2608323
15.0,117.0,0.77727556
15.0,92.0,-3.6589642
15.0,69.0,0.94764733
15.0,65.0,0.5041205
15.0,22.0,13.205785
15.0,52.0,-57.811115
15.0,60.0,-4.222678
15.0,56.0,-21.839764
15.0,58.0,-13.5861
15.0,75.0,0.6186756
16.0,294.0,1.4695824
16.0,181.0,-1.2128134
16.0,152.0,-0.35155475
16.0,118.0,1.3005756
16.0,286.0,0.7123973
16.0,281.0,-0.02650065
16.0,276.0,-0.27818495
16.0,272.0,-0.32123342
16.0,258.0,-0.25117874
16.0,256.0,-0.23599583
16.0,252.0,-0.2058743
16.0,224.0,-0.09437701
16.0,216.0,-0.071067564
16.0,208.0,-0.0016002236
16.0,207.0,0.011950584
16.0,201.0,0.10629907
16.0,192.0,0.058478586
16.0,186.0,-0.4451026
16.0,173.0,-1.1726557
16.0,144.0,1.2979772
16.0,124.0,-1.296777
16.0,122.0,0.09207934
16.0,109.0,-0.7269952
16.0,107.0,-4.837423
16.0,97.0,-0.17341256
16.0,89.0,-1.4778366
16.0,74.0,0.38360804
16.0,136.0,1.8296986
16.0,99.0,5.67513
16.0,79.0,-0.68146306
16.0,199.0,0.13246125
16.0,297.0,0.77556944
16.0,23.0,11.538057
16.0,0.0,-12.916075
16.0,17.0,3.8422947
16.0,5.0,-40.18783
16.0,12.0,12.301706
16.0,7.0,-11.571644
16.0,10.0,50.518627
16.0,45.0,7.824498
16.0,157.0,-0.26622516
16.0,175.0,-1.5537695
16.0,247.0,-0.17102605
16.0,234.0,-0.11222714
16.0,268.0,-0.31613272
16.0,264.0,-0.2941532
16.0,226.0,-0.09750971
16.0,229.0,-0.10209712
16.0,212.0,-0.04455772
16.0,196.0,0.14462984
16.0,220.0,-0.085963905
16.0,170.0,-0.32977664
16.0,148.0,0.36774656
16.0,77.0,-0.30651838
16.0,161.0,0.15855178
16.0,132.0,1.8079898
16.0,128.0,-1.3616096
16.0,117.0,0.62180763
16.0,92.0,-3.9685192
16.0,69.0,0.59888077
16.0,65.0,-0.91733825
16.0,22.0,-2.9200811
16.0,52.0,-19.693914
16.0,60.0,-9.895348
16.0,56.0,-10.205365
16.0,58.0,-10.308341
16.0,75.0,0.17930281
17.0,294.0,-0.08634995
17.0,181.0,-1.4356613
17.0,152.0,-1.3041847
17.0,118.0,0.46092275
17.0,286.0,1.5029194
17.0,281.0,0.3505376
17.0,276.0,-0.120252214
17.0,272.0,-0.23662563
17.0,258.0,-0.24447234
17.0,256.0,-0.23380741
17.0,252.0,-0.21085897
17.0,224.0,-0.09702497
17.0,216.0,-0.03200577
17.0,208.0,0.0867917
17.0,207.0,0.0987864
17.0,201.0,0.073277526
17.0,192.0,-0.6081712
17.0,186.0,-1.5099256
17.0,173.0,1.6056094
17.0,144.0,1.2006751
17.0,124.0,1.1923397
17.0,122.0,1.5807147
17.0,109.0,-4.2575097
17.0,107.0,-4.1494217
17.0,97.0,-0.79050684
17.0,89.0,1.0507298
17.0,74.0,0.3711779
17.0,136.0,2.4038856
17.0,99.0,1.2208672
17.0,79.0,-0.37066656
17.0,199.0,0.0029751286
17.0,297.0,-1.6975535
17.0,23.0,-1.9550927
17.0,0.0,-12.934124
17.0,17.0,-17.320032
17.0,5.0,-49.99922
17.0,12.0,23.79348
17.0,7.0,-11.423336
17.0,10.0,26.901663
17.0,45.0,2.5561934
17.0,157.0,-0.9944824
17.0,175.0,1.1597743
17.0,247.0,-0.18227974
17.0,234.0,-0.12868151
17.0,268.0,-0.2686541
17.0,264.0,-0.26814696
17.0,226.0,-0.10533575
17.0,229.0,-0.11497907
17.0,212.0,0.0254796
17.0,196.0,-0.18454868
17.0,220.0,-0.0723709
17.0,170.0,1.438678
17.0,148.0,-0.47174773
17.0,77.0,0.048765942
17.0,161.0,-0.3715074
17.0,132.0,-1.0580853
17.0,128.0,-0.5945028
17.0,117.0,-0.023011431
17.0,92.0,0.28999972
17.0,69.0,-0.67746264
17.0,65.0,-5.221247
17.0,22.0,0.14112997
17.0,52.0,-55.587234
17.0,60.0,-0.12042022
17.0,56.0,-6.1559367
17.0,58.0,0.9794096
17.0,75.0,0.31429577
18.0,294.0,-3.299965
18.0,181.0,1.535235
18.0,152.0,-1.8821794
18.0,118.0,-1.5241784
18.0,286.0,2.0290558
18.0,281.0,0.79940724
18.0,276.0,0.09730348
18.0,272.0,-0.1109667
18.0,258.0,-0.22393437
18.0,256.0,-0.21939188
18.0,252.0,-0.2060937
18.0,224.0,-0.049278334
18.0,216.0,0.040511664
18.0,208.0,-0.036512453
18.0,207.0,-0.0711423
18.0,201.0,-0.41856593
18.0,192.0,-1.354237
18.0,186.0,-1.0442812
18.0,173.0,1.8590844
18.0,144.0,1.2388403
18.0,124.0,0.5574828
18.0,122.0,0.5048979
18.0,109.0,-3.88688
18.0,107.0,1.3069245
18.0,97.0,1.9095756
18.0,89.0,-1.722697
18.0,74.0,-0.26904953
18.0,136.0,-0.46576023
18.0,99.0,2.5351255
18.0,79.0,-0.07493692
18.0,199.0,-0.58995295
18.0,297.0,-3.7392912
18.0,23.0,4.5955887
18.0,0.0,-12.604163
18.0,17.0,-31.562944
18.0,5.0,-33.98707
18.0,12.0,50.065697
18.0,7.0,-20.468512
18.0,10.0,0.3730011
18.0,45.0,-2.053369
18.0,157.0,-1.4158918
18.0,175.0,2.3822618
18.0,247.0,-0.18554893
18.0,234.0,-0.1281244
18.0,268.0,-0.19254506
18.0,264.0,-0.22132304
18.0,226.0,-0.070531696
18.0,229.0,-0.09679888
18.0,212.0,0.041026678
18.0,196.0,-0.89997053
18.0,220.0,-0.0007093875
18.0,170.0,0.9716245
18.0,148.0,-1.0815424
18.0,77.0,0.056579947
18.0,161.0,-0.82257974
18.0,132.0,0.13915035
18.0,128.0,0.80504024
18.0,117.0,-2.7725303
18.0,92.0,-0.05260694
18.0,69.0,-4.07115
18.0,65.0,-2.4643316
18.0,22.0,-4.1085925
18.0,52.0,-98.19659
18.0,60.0,2.4770238
18.0,56.0,-3.9532957
18.0,58.0,0.3702984
18.0,75.0,-0.06155187
19.0,294.0,-5.1939716
19.0,181.0,3.0082805
19.0,152.0,-2.022519
19.0,118.0,-3.7323182
19.0,286.0,1.668084
19.0,281.0,1.2860951
19.0,276.0,0.38248724
19.0,272.0,0.06224698
19.0,258.0,-0.18610075
19.0,256.0,-0.18900463
19.0,252.0,-0.1866943
19.0,224.0,-0.024529498
19.0,216.0,-0.15271287
19.0,208.0,-0.4817525
19.0,207.0,-0.5340688
19.0,201.0,-0.9148177
19.0,192.0,-0.93533254
19.0,186.0,1.6534215
19.0,173.0,1.1393948
19.0,144.0,-0.13735108
19.0,124.0,1.3869064
19.0,122.0,-0.0030391812
19.0,109.0,-0.94697475
19.0,107.0,8.703417
19.0,97.0,0.8696332
19.0,89.0,-1.0106461
19.0,74.0,-2.1674988
19.0,136.0,0.35757124
19.0,99.0,3.020523
19.0,79.0,-0.23111346
19.0,199.0,-1.0583892
19.0,297.0,-3.7979064
19.0,23.0,-2.284298
19.0,0.0,-12.041104
19.0,17.0,11.494624
19.0,5.0,29.284573
19.0,12.0,60.20877
19.0,7.0,-40.63613
19.0,10.0,-26.902699
19.0,45.0,-5.7848268
19.0,157.0,-1.5663955
19.0,175.0,1.6994354
19.0,247.0,-0.17297411
19.0,234.0,-0.08898698
19.0,268.0,-0.08326466
19.0,264.0,-0.15010971
19.0,226.0,-0.026021028
19.0,229.0,-0.043620568
19.0,212.0,-0.297403
19.0,196.0,-1.2162286
19.0,220.0,-0.05932371
19.0,170.0,0.4073943
19.0,148.0,-1.1636314
19.0,77.0,-0.5913973
19.0,161.0,-1.0196198
19.0,132.0,-0.31401008
19.0,128.0,-0.17730486
19.0,117.0,-3.1415737
19.0,92.0,-1.31167
19.0,69.0,-2.254339
19.0,65.0,1.876451
19.0,22.0,-12.465589
19.0,52.0,12.111718
19.0,60.0,-0.17568791
19.0,56.0,-2.4464712
19.0,58.0,-2.2000673
19.0,75.0,-1.4925855
20.0,294.0,-4.902497
20.0,181.0,2.3789332
20.0,152.0,-2.107759
20.0,118.0,-1.2685027
20.0,286.0,-0.5191045
20.0,281.0,1.5840075
20.0,276.0,0.7153544
20.0,272.0,0.28480092
20.0,258.0,-0.12541263
20.0,256.0,-0.13679115
20.0,252.0,-0.14572066
20.0,224.0,-0.28843892
20.0,216.0,-0.5146445
20.0,208.0,-0.7665137
20.0,207.0,-0.8034216
20.0,201.0,-0.9126805
20.0,192.0,1.2724961
20.0,186.0,2.9644556
20.0,173.0,0.59852123
20.0,144.0,-1.689502
20.0,124.0,-5.3624616
20.0,122.0,-6.040092
20.0,109.0,3.6339278
20.0,107.0,13.089005
20.0,97.0,-0.097828984
20.0,89.0,-0.52243483
20.0,74.0,-2.1920907
20.0,136.0,1.5827321
20.0,99.0,0.77018094
20.0,79.0,-1.1642442
20.0,199.0,-0.7865219
20.0,297.0,-2.9467983
20.0,23.0,-10.446144
20.0,0.0,-11.369127
20.0,17.0,12.109803
20.0,5.0,58.224358
20.0,12.0,73.53697
20.0,7.0,-53.648087
20.0,10.0,-13.56883
20.0,45.0,-7.95038
20.0,157.0,-1.5239985
20.0,175.0,1.0051314
20.0,247.0,-0.13689291
20.0,234.0,-0.10501851
20.0,268.0,0.06450802
20.0,264.0,-0.04897421
20.0,226.0,-0.23512149
20.0,229.0,-0.1675965
20.0,212.0,-0.6305821
20.0,196.0,-0.2301319
20.0,220.0,-0.40226611
20.0,170.0,0.065695524
20.0,148.0,-3.3518298
20.0,77.0,-2.0164337
20.0,161.0,-1.0749944
20.0,132.0,2.8459208
20.0,128.0,0.8707917
20.0,117.0,-0.44730306
20.0,92.0,-0.60482836
20.0,69.0,0.5748645
20.0,65.0,0.625975
20.0,22.0,16.46571
20.0,52.0,4.4404697
20.0,60.0,-4.132432
20.0,56.0,2.3046527
20.0,58.0,-4.0208354
20.0,75.0,-2.4047852
21.0,294.0,-3.8747046
21.0,181.0,1.4934211
21.0,152.0,-4.0981703
21.0,118.0,-0.36595023
21.0,286.0,-3.8585606
21.0,281.0,1.1839813
21.0,276.0,0.9879663
21.0,272.0,0.5261229
21.0,258.0,-0.052403137
21.0,256.0,-0.076997235
21.0,252.0,-0.11187369
21.0,224.0,-0.5468282
21.0,216.0,-0.62537897
21.0,208.0,-0.5917731
21.0,207.0,-0.53760374
21.0,201.0,0.43801165
21.0,192.0,2.644083
21.0,186.0,2.3154292
21.0,173.0,0.26120138
21.0,144.0,3.2563596
21.0,124.0,-6.856994
21.0,122.0,-4.770282
21.0,109.0,7.094527
21.0,107.0,13.142878
21.0,97.0,0.29084748
21.0,89.0,-0.3318116
21.0,74.0,-0.46264386
21.0,136.0,1.7480847
21.0,99.0,0.8978286
21.0,79.0,-1.659867
21.0,199.0,1.0231167
21.0,297.0,-2.1985197
21.0,23.0,21.607344
21.0,0.0,-10.687042
21.0,17.0,-7.273278
21.0,5.0,41.924343
21.0,12.0,88.71921
21.0,7.0,-80.10762
21.0,10.0,15.766579
21.0,45.0,-8.479007
21.0,157.0,-1.9154986
21.0,175.0,0.5411174
21.0,247.0,-0.1491793
21.0,234.0,-0.37390137
21.0,268.0,0.24010569
21.0,264.0,0.0754984
21.0,226.0,-0.5225746
21.0,229.0,-0.47639456
21.0,212.0,-0.6557693
21.0,196.0,1.9269521
21.0,220.0,-0.58639705
21.0,170.0,-0.1210587
21.0,148.0,-1.2994726
21.0,77.0,-1.3934054
21.0,161.0,-0.98481095
21.0,132.0,0.36297917
21.0,128.0,-6.6814494
21.0,117.0,0.4518947
21.0,92.0,-0.29002118
21.0,69.0,0.2662019
21.0,65.0,-1.2966738
21.0,22.0,17.929178
21.0,52.0,18.1831
21.0,60.0,-8.9543085
21.0,56.0,-11.016422
21.0,58.0,-2.0973558
21.0,75.0,-0.80883515
22.0,294.0,-3.0669527
22.0,181.0,0.86417305
22.0,152.0,1.7467256
22.0,118.0,-2.0052114
22.0,286.0,-5.9622483
22.0,281.0,-0.29066697
22.0,276.0,0.9287298
22.0,272.0,0.65750086
22.0,258.0,-0.07442397
22.0,256.0,-0.13312735
22.0,252.0,-0.23962677
22.0,224.0,-0.44672158
22.0,216.0,-0.24195755
22.0,208.0,0.83117616
22.0,207.0,1.0478199
22.0,201.0,2.1597223
22.0,192.0,2.0220013
22.0,186.0,1.3932368
22.0,173.0,0.11188793
22.0,144.0,2.155663
22.0,124.0,-3.8843286
22.0,122.0,-3.1365895
22.0,109.0,10.2561245
22.0,107.0,10.426998
22.0,97.0,0.45563138
22.0,89.0,-0.42552775
22.0,74.0,-0.06601593
22.0,136.0,0.9830282
22.0,99.0,0.9691224
22.0,79.0,-0.97151077
22.0,199.0,2.3098907
22.0,297.0,-1.7677488
22.0,23.0,18.701233
22.0,0.0,-10.054786
22.0,17.0,11.134254
22.0,5.0,25.811089
22.0,12.0,74.46638
22.0,7.0,-90.15446
22.0,10.0,14.538351
22.0,45.0,-8.35013
22.0,157.0,-3.302942
22.0,175.0,0.2857256
22.0,247.0,-0.35466173
22.0,234.0,-0.48906618
22.0,268.0,0.3613694
22.0,264.0,0.14586765
22.0,226.0,-0.4624097
22.0,229.0,-0.4786632
22.0,212.0,0.12791762
22.0,196.0,2.3050897
22.0,220.0,-0.38989347
22.0,170.0,-0.12394738
22.0,148.0,4.2504835
22.0,77.0,-0.5021545
22.0,161.0,-2.474159
22.0,132.0,-6.2072325
22.0,128.0,-5.4911838
22.0,117.0,-1.9686017
22.0,92.0,-0.16619913
22.0,69.0,-0.6854678
22.0,65.0,-6.0312653
22.0,22.0,-1.1485252
22.0,52.0,31.698473
22.0,60.0,-3.1314619
22.0,56.0,-28.675371
22.0,58.0,-4.3386564
22.0,75.0,-0.15701544
23.0,294.0,-2.583113
23.0,181.0,0.5296589
23.0,152.0,2.5487738
23.0,118.0,-3.5015528
23.0,286.0,-6.0316186
23.0,281.0,-2.393602
23.0,276.0,0.035549834
23.0,272.0,0.29166412
23.0,258.0,-0.1995889
23.0,256.0,-0.23095511
23.0,252.0,-0.26103085
23.0,224.0,0.18738809
23.0,216.0,1.1569583
23.0,208.0,2.0896397
23.0,207.0,2.1030858
23.0,201.0,1.8055403
23.0,192.0,1.1315172
23.0,186.0,0.78207356
23.0,173.0,0.1878556
23.0,144.0,1.180173
23.0,124.0,-2.4752185
23.0,122.0,-3.7049112
23.0,109.0,9.576568
23.0,107.0,7.3263397
23.0,97.0,0.5508703
23.0,89.0,-0.95971704
23.0,74.0,-0.29895985
23.0,136.0,-5.9637375
23.0,99.0,1.0143075
23.0,79.0,-0.3660733
23.0,199.0,1.6451536
23.0,297.0,-1.5669372
23.0,23.0,1.5141387
23.0,0.0,-9.489036
23.0,17.0,-50.872902
23.0,5.0,20.132977
23.0,12.0,46.29818
23.0,7.0,-45.526886
23.0,10.0,5.6896
23.0,45.0,-7.583186
23.0,157.0,2.4995494
23.0,175.0,0.28508413
23.0,247.0,-0.2605881
23.0,234.0,-0.16808486
23.0,268.0,0.1569458
23.0,264.0,-0.020815462
23.0,226.0,0.0653926
23.0,229.0,-0.057643253
23.0,212.0,1.7711499
23.0,196.0,1.4095557
23.0,220.0,0.5713964
23.0,170.0,-0.2769165
23.0,148.0,1.2010775
23.0,77.0,-0.20541662
23.0,161.0,-1.5250571
23.0,132.0,-3.8971946
23.0,128.0,-2.0496058
23.0,117.0,-2.9209573
23.0,92.0,-0.32882455
23.0,69.0,-3.3646955
23.0,65.0,-12.601449
23.0,22.0,-6.3211865
23.0,52.0,-12.744286
23.0,60.0,13.958871
23.0,56.0,-14.943525
23.0,58.0,-6.5941257
23.0,75.0,-0.21602887
24.0,294.0,-2.156621
24.0,181.0,0.5155353
24.0,152.0,0.90284604
24.0,118.0,-2.749562
24.0,286.0,-4.290582
24.0,281.0,-3.1817513
24.0,276.0,-1.491348
24.0,272.0,-0.741616
24.0,258.0,-0.18191198
24.0,256.0,-0.16350222
24.0,252.0,-0.1234847
24.0,224.0,1.3025182
24.0,216.0,1.9247949
24.0,208.0,1.4681705
24.0,207.0,1.3838379
24.0,201.0,0.9559597
24.0,192.0,0.61388004
24.0,186.0,0.51966405
24.0,173.0,-1.4522301
24.0,144.0,1.3547099
24.0,124.0,-3.127008
24.0,122.0,-3.2135475
24.0,109.0,6.888986
24.0,107.0,5.114417
24.0,97.0,0.51278836
24.0,89.0,-1.4394131
24.0,74.0,-1.228566
24.0,136.0,-2.7732527
24.0,99.0,1.0638936
24.0,79.0,-0.27360094
24.0,199.0,0.8524349
24.0,297.0,-1.4451919
24.0,23.0,-0.28241253
24.0,0.0,-8.960216
24.0,17.0,-74.20748
24.0,5.0,19.684267
24.0,12.0,31.538187
24.0,7.0,47.386765
24.0,10.0,-1.7647777
24.0,45.0,-0.043317795
24.0,157.0,1.7126395
24.0,175.0,-0.26404977
24.0,247.0,-0.05596894
24.0,234.0,0.3581501
24.0,268.0,-0.40423054
24.0,264.0,-0.2636755
24.0,226.0,1.0627383
24.0,229.0,0.7406323
24.0,212.0,1.7849202
24.0,196.0,0.7297973
24.0,220.0,1.7387571
24.0,170.0,-2.598598
24.0,148.0,1.4331853
24.0,77.0,-0.39004025
24.0,161.0,2.5579884
24.0,132.0,-0.674387
24.0,128.0,-1.4902667
24.0,117.0,-2.2698793
24.0,92.0,-0.9770014
24.0,69.0,-7.9481926
24.0,65.0,4.3970313
24.0,22.0,-5.8737984
24.0,52.0,10.800941
24.0,60.0,2.0390234
24.0,56.0,-21.370087
24.0,58.0,-14.301155
24.0,75.0,-0.7980536
25.0,294.0,-1.3712388
25.0,181.0,-0.14870769
25.0,152.0,1.7296158
25.0,118.0,-1.6760521
25.0,286.0,-1.668261
25.0,281.0,-1.5252662
25.0,276.0,-1.3953298
25.0,272.0,-1.3429815
25.0,258.0,-0.90753734
25.0,256.0,-0.79519165
25.0,252.0,-0.55553627
25.0,224.0,1.5509077
25.0,216.0,1.2600269
25.0,208.0,0.7485505
25.0,207.0,0.70078033
25.0,201.0,0.5009122
25.0,192.0,0.4533819
25.0,186.0,0.58735347
25.0,173.0,-1.1110098
25.0,144.0,-5.2356415
25.0,124.0,-2.0491645
25.0,122.0,-2.0740266
25.0,109.0,4.8208847
25.0,107.0,3.7901254
25.0,97.0,-0.16523826
25.0,89.0,-1.0301799
25.0,74.0,-3.389828
25.0,136.0,0.13241291
25.0,99.0,0.81306374
25.0,79.0,-0.5652734
25.0,199.0,0.46445772
25.0,297.0,-1.1261941
25.0,23.0,-2.867842
25.0,0.0,-8.389825
25.0,17.0,-99.87371
25.0,5.0,19.646452
25.0,12.0,25.731983
25.0,7.0,69.92881
25.0,10.0,-19.091045
25.0,45.0,-1.2889061
25.0,157.0,0.7720916
25.0,175.0,-2.037355
25.0,247.0,-0.24036169
25.0,234.0,0.79017335
25.0,268.0,-1.2851077
25.0,264.0,-1.1792614
25.0,226.0,1.4806714
25.0,229.0,1.2702706
25.0,212.0,0.98183644
25.0,196.0,0.4363819
25.0,220.0,1.4967653
25.0,170.0,0.87458265
25.0,148.0,0.5505795
25.0,77.0,-1.1241649
25.0,161.0,1.0149369
25.0,132.0,-1.2911959
25.0,128.0,-2.0815997
25.0,117.0,-1.2925223
25.0,92.0,-1.6131872
25.0,69.0,-12.374276
25.0,65.0,21.389212
25.0,22.0,1.0486501
25.0,52.0,-121.58842
25.0,60.0,-11.980257
25.0,56.0,6.540821
25.0,58.0,-7.9314876
25.0,75.0,-2.3985188
26.0,294.0,-0.59988844
26.0,181.0,-1.8509934
26.0,152.0,-1.1127338
26.0,118.0,-0.8858548
26.0,286.0,-0.7848089
26.0,281.0,-0.98415637
26.0,276.0,-1.1825753
26.0,272.0,-1.2832075
26.0,258.0,-0.9505975
26.0,256.0,-0.8399775
26.0,252.0,-0.59101367
26.0,224.0,1.0017326
26.0,216.0,0.66390806
26.0,208.0,0.41832894
26.0,207.0,0.40058136
26.0,201.0,0.36516374
26.0,192.0,0.59711045
26.0,186.0,-0.7383379
26.0,173.0,1.7265928
26.0,144.0,-0.99299663
26.0,124.0,-1.3171406
26.0,122.0,-1.3156456
26.0,109.0,3.6178873
26.0,107.0,3.201215
26.0,97.0,-1.541896
26.0,89.0,-0.4235664
26.0,74.0,-6.7957754
26.0,136.0,-1.3099947
26.0,99.0,-0.56524146
26.0,79.0,-1.3926454
26.0,199.0,0.38644847
26.0,297.0,-0.56955886
26.0,23.0,1.3708849
26.0,0.0,-7.663129
26.0,17.0,-129.78467
26.0,5.0,19.105682
26.0,12.0,23.565947
26.0,7.0,47.199398
26.0,10.0,-46.165894
26.0,45.0,-2.7680182
26.0,157.0,1.7043672
26.0,175.0,1.2272348
26.0,247.0,-0.23269951
26.0,234.0,0.8455876
26.0,268.0,-1.2930287
26.0,264.0,-1.2085896
26.0,226.0,1.0529145
26.0,229.0,1.0596493
26.0,212.0,0.5190046
26.0,196.0,0.45863125
26.0,220.0,0.8393617
26.0,170.0,1.4668081
26.0,148.0,-4.254732
26.0,77.0,-2.7503994
26.0,161.0,0.7578229
26.0,132.0,-1.4816767
26.0,128.0,-1.317156
26.0,117.0,-0.56024677
26.0,92.0,-0.87195504
26.0,69.0,18.529556
26.0,65.0,8.075694
26.0,22.0,2.6976585
26.0,52.0,-37.329445
26.0,60.0,-4.251369
26.0,56.0,6.0982656
26.0,58.0,-3.5860257
26.0,75.0,-5.084872
27.0,294.0,-0.46823487
27.0,181.0,1.065045
27.0,152.0,-3.2087588
27.0,118.0,-0.36459538
27.0,286.0,-0.73996145
27.0,281.0,-0.89026105
27.0,276.0,-0.99165416
27.0,272.0,-1.0192816
27.0,258.0,-0.6904919
27.0,256.0,-0.6007702
27.0,252.0,-0.39557046
27.0,224.0,0.5562774
27.0,216.0,0.39286256
27.0,208.0,0.34089756
27.0,207.0,0.3485807
27.0,201.0,0.50276077
27.0,192.0,-0.84998703
27.0,186.0,-1.4185135
27.0,173.0,0.898479
27.0,144.0,0.21362162
27.0,124.0,-0.8703902
27.0,122.0,-0.830016
27.0,109.0,3.136511
27.0,107.0,2.8433292
27.0,97.0,-1.0379497
27.0,89.0,-0.34979054
27.0,74.0,-11.161777
27.0,136.0,-1.1163291
27.0,99.0,-1.4540665
27.0,79.0,-3.0073562
27.0,199.0,0.5851125
27.0,297.0,-0.37836385
27.0,23.0,3.3092437
27.0,0.0,-6.690029
27.0,17.0,-97.80034
27.0,5.0,18.493793
27.0,12.0,23.038242
27.0,7.0,24.43573
27.0,10.0,-61.38031
27.0,45.0,-5.06949
27.0,157.0,-1.036501
27.0,175.0,1.255159
27.0,247.0,-0.09149641
27.0,234.0,0.626271
27.0,268.0,-0.9898582
27.0,264.0,-0.9041852
27.0,226.0,0.59887594
27.0,229.0,0.6463842
27.0,212.0,0.34606272
27.0,196.0,0.56471807
27.0,220.0,0.46742678
27.0,170.0,0.55836266
27.0,148.0,-0.19641942
27.0,77.0,-5.4023943
27.0,161.0,1.9555393
27.0,132.0,-0.92738515
27.0,128.0,-0.87559235
27.0,117.0,-0.07947484
27.0,92.0,-0.34671152
27.0,69.0,16.863863
27.0,65.0,-5.4056606
27.0,22.0,-1.2097995
27.0,52.0,28.768402
27.0,60.0,-7.066591
27.0,56.0,1.8905842
27.0,58.0,7.2270536
27.0,75.0,-9.185674
28.0,294.0,-0.54648745
28.0,181.0,1.2749714
28.0,152.0,0.38713607
28.0,118.0,0.012820393
28.0,286.0,-0.7508045
28.0,281.0,-0.8128543
28.0,276.0,-0.8207017
28.0,272.0,-0.7899264
28.0,258.0,-0.45629382
28.0,256.0,-0.38215774
28.0,252.0,-0.21446186
28.0,224.0,0.3391151
28.0,216.0,0.32348204
28.0,208.0,0.49240488
28.0,207.0,0.53545904
28.0,201.0,0.39564818
28.0,192.0,-1.3944662
28.0,186.0,1.2408488
28.0,173.0,0.50920594
28.0,144.0,-1.073161
28.0,124.0,-0.5863917
28.0,122.0,-0.5095104
28.0,109.0,2.3992352
28.0,107.0,1.1299784
28.0,97.0,-0.14948171
28.0,89.0,-0.4181917
28.0,74.0,8.516653
28.0,136.0,-0.6905502
28.0,99.0,-0.25887164
28.0,79.0,-5.598552
28.0,199.0,-0.39301068
28.0,297.0,-0.45020732
28.0,23.0,-0.6538609
28.0,0.0,-5.5537214
28.0,17.0,24.07022
28.0,5.0,18.022232
28.0,12.0,22.94134
28.0,7.0,11.102455
28.0,10.0,-55.28293
28.0,45.0,-7.4412665
28.0,157.0,-3.1182795
28.0,175.0,0.50466096
28.0,247.0,0.020045578
28.0,234.0,0.38353825
28.0,268.0,-0.7286828
28.0,264.0,-0.6394076
28.0,226.0,0.3523656
28.0,229.0,0.37207022
28.0,212.0,0.3706137
28.0,196.0,-1.8986713
28.0,220.0,0.32020596
28.0,170.0,0.83079123
28.0,148.0,-0.28723577
28.0,77.0,-9.530966
28.0,161.0,-3.086865
28.0,132.0,-0.6369726
28.0,128.0,-0.62555283
28.0,117.0,0.2856197
28.0,92.0,-0.33870867
28.0,69.0,5.2244573
28.0,65.0,-2.137187
28.0,22.0,-2.3304384
28.0,52.0,10.916458
28.0,60.0,6.8741193
28.0,56.0,0.25951028
28.0,58.0,3.1345272
28.0,75.0,-7.0174565
29.0,294.0,-0.61377895
29.0,181.0,0.5055688
29.0,152.0,-0.7202579
29.0,118.0,0.3592845
29.0,286.0,-0.7239565
29.0,281.0,-0.7183378
29.0,276.0,-0.67138577
29.0,272.0,-0.6124862
29.0,258.0,-0.28568605
29.0,256.0,-0.22351292
29.0,252.0,-0.09267327
29.0,224.0,0.27549165
29.0,216.0,0.43955612
29.0,208.0,0.5575714
29.0,207.0,0.34491402
29.0,201.0,-2.0553799
29.0,192.0,1.1232238
29.0,186.0,1.1451173
29.0,173.0,1.2896436
29.0,144.0,-0.6200142
29.0,124.0,-0.3758812
29.0,122.0,-0.25506347
29.0,109.0,-0.21715379
29.0,107.0,-0.913163
29.0,97.0,-0.062268198
29.0,89.0,-0.43255687
29.0,74.0,19.127169
29.0,136.0,-0.47816482
29.0,99.0,0.22993794
29.0,79.0,-10.361846
29.0,199.0,-1.6993881
29.0,297.0,-0.53642845
29.0,23.0,-0.16465211
29.0,0.0,-4.6401234
29.0,17.0,76.79929
29.0,5.0,17.684511
29.0,12.0,20.391102
29.0,7.0,5.5561266
29.0,10.0,-45.630577
29.0,45.0,-3.981235
29.0,157.0,0.4167204
29.0,175.0,0.8401698
29.0,247.0,0.059902817
29.0,234.0,0.22664158
29.0,268.0,-0.5382215
29.0,264.0,-0.44911388
29.0,226.0,0.2599906
29.0,229.0,0.24453817
29.0,212.0,0.6185845
29.0,196.0,-0.50209373
29.0,220.0,0.32976565
29.0,170.0,2.0342786
29.0,148.0,-0.86417186
29.0,77.0,-4.2725616
29.0,161.0,-2.204077
29.0,132.0,-0.4758936
29.0,128.0,-0.46365497
29.0,117.0,0.6299189
29.0,92.0,-0.3561134
29.0,69.0,-6.263151
29.0,65.0,-9.950197
29.0,22.0,-1.0124753
29.0,52.0,-16.72078
29.0,60.0,3.4892864
