TimeStep,Station_Number,k_t
191.0,256.0,-0.081837855
191.0,252.0,-0.09956172
191.0,224.0,-0.030384004
191.0,216.0,-0.011509066
191.0,208.0,-0.02841458
191.0,207.0,-0.032066207
191.0,201.0,-0.055229545
191.0,192.0,0.21185303
191.0,186.0,-0.02413752
191.0,173.0,-0.08609204
191.0,144.0,0.05694917
191.0,124.0,-0.12509787
191.0,122.0,-0.13165183
191.0,109.0,0.1967964
191.0,107.0,-0.15859556
191.0,97.0,-0.016803551
191.0,89.0,0.009102376
191.0,74.0,-0.0117878355
191.0,136.0,0.04805743
191.0,99.0,-0.029952625
191.0,79.0,0.006266281
191.0,199.0,-0.06798254
191.0,297.0,-0.040789265
191.0,23.0,-0.031179288
191.0,0.0,-0.01527202
191.0,17.0,-0.05781351
191.0,5.0,-0.021389429
191.0,12.0,-0.04310089
191.0,7.0,-0.051113043
191.0,10.0,-0.028944992
191.0,45.0,0.022704333
191.0,157.0,0.02797729
191.0,175.0,-0.07732501
191.0,247.0,-0.09302758
191.0,234.0,-0.051577784
191.0,268.0,-0.0126686115
191.0,264.0,-0.030694801
191.0,226.0,-0.0334551
191.0,229.0,-0.040952127
191.0,212.0,-0.007215226
191.0,196.0,-0.081925325
191.0,220.0,-0.2440958
191.0,170.0,-0.041861784
191.0,148.0,0.10381208
191.0,77.0,0.005472161
191.0,161.0,0.10579605
191.0,132.0,0.019840723
191.0,128.0,-0.12435691
191.0,117.0,-0.08351241
191.0,92.0,0.11831134
191.0,69.0,0.27191192
191.0,65.0,-0.07986352
191.0,22.0,-0.042012595
191.0,52.0,-0.0846355
191.0,60.0,-0.096855246
191.0,56.0,-0.019902207
191.0,58.0,-0.09934885
191.0,75.0,-0.0045655034
192.0,294.0,-0.087483205
192.0,181.0,-0.058384374
192.0,152.0,-0.47540566
192.0,118.0,0.18935713
192.0,286.0,0.04422391
192.0,281.0,0.014800344
192.0,276.0,0.0037103612
192.0,272.0,-0.0054339133
192.0,258.0,-0.07993847
192.0,256.0,-0.08995704
192.0,252.0,-0.09782976
192.0,224.0,-0.03622428
192.0,216.0,0.00622084
192.0,208.0,-0.033878285
192.0,207.0,-0.037090637
192.0,201.0,-0.06142972
192.0,192.0,0.1658091
192.0,186.0,-0.039236303
192.0,173.0,-0.08535858
192.0,144.0,0.05407809
192.0,124.0,-0.12277073
192.0,122.0,-0.12410847
192.0,109.0,0.10292289
192.0,107.0,-0.2137154
192.0,97.0,-0.0037585772
192.0,89.0,-0.015351492
192.0,74.0,-0.015790058
192.0,136.0,0.050737347
192.0,99.0,-0.03321719
192.0,79.0,0.0052611455
192.0,199.0,-0.075040475
192.0,297.0,0.12648556
192.0,23.0,-0.035630118
192.0,0.0,-0.016175583
192.0,17.0,-0.06131851
192.0,5.0,-0.018896386
192.0,12.0,-0.0434167
192.0,7.0,-0.04871147
192.0,10.0,-0.029126754
192.0,45.0,0.032121547
192.0,157.0,0.02408034
192.0,175.0,-0.081429176
192.0,247.0,-0.082698196
192.0,234.0,-0.048866715
192.0,268.0,-0.020297006
192.0,264.0,-0.04215329
192.0,226.0,-0.032380164
192.0,229.0,-0.039016604
192.0,212.0,-0.01653694
192.0,196.0,-0.06445132
192.0,220.0,-0.3405367
192.0,170.0,0.015903404
192.0,148.0,0.09826031
192.0,77.0,0.0024773069
192.0,161.0,0.07075846
192.0,132.0,-0.0127683105
192.0,128.0,-0.12932688
192.0,117.0,-0.46474722
192.0,92.0,0.11344458
192.0,69.0,0.23811829
192.0,65.0,-0.08949438
192.0,22.0,-0.047048893
192.0,52.0,-0.094053105
192.0,60.0,-0.10606178
192.0,56.0,-0.006646458
192.0,58.0,-0.10572744
192.0,75.0,-0.008855563
193.0,294.0,-0.28834802
193.0,181.0,-0.05983279
193.0,152.0,-0.28741348
193.0,118.0,-0.021805061
193.0,286.0,0.03567712
193.0,281.0,0.013067866
193.0,276.0,0.0012642927
193.0,272.0,-0.011228235
193.0,258.0,-0.08762777
193.0,256.0,-0.09347208
193.0,252.0,-0.09142572
193.0,224.0,-0.061818726
193.0,216.0,0.00087535195
193.0,208.0,-0.038745902
193.0,207.0,-0.041714177
193.0,201.0,-0.06803156
193.0,192.0,0.07918549
193.0,186.0,-0.047207333
193.0,173.0,-0.07749678
193.0,144.0,0.051860757
193.0,124.0,-0.118642785
193.0,122.0,-0.107808165
193.0,109.0,-0.020146012
193.0,107.0,-0.20209914
193.0,97.0,0.010496158
193.0,89.0,-0.034215633
193.0,74.0,-0.019319959
193.0,136.0,0.050949425
193.0,99.0,-0.030464819
193.0,79.0,0.0034357514
193.0,199.0,-0.0804298
193.0,297.0,0.06374323
193.0,23.0,-0.040425323
193.0,0.0,-0.017576486
193.0,17.0,-0.06466167
193.0,5.0,-0.01670073
193.0,12.0,-0.04342445
193.0,7.0,-0.046136297
193.0,10.0,-0.029456891
193.0,45.0,0.036918208
193.0,157.0,0.020272937
193.0,175.0,-0.08467215
193.0,247.0,-0.07287197
193.0,234.0,-0.046792403
193.0,268.0,-0.03018871
193.0,264.0,-0.05452215
193.0,226.0,-0.033601567
193.0,229.0,-0.03727468
193.0,212.0,-0.024334764
193.0,196.0,-0.009293902
193.0,220.0,-0.18292762
193.0,170.0,0.11387505
193.0,148.0,0.08718248
193.0,77.0,-0.0010455027
193.0,161.0,0.044389356
193.0,132.0,-0.05897484
193.0,128.0,-0.12227059
193.0,117.0,-0.5896696
193.0,92.0,0.10020649
193.0,69.0,0.17177947
193.0,65.0,-0.09761735
193.0,22.0,-0.052274965
193.0,52.0,-0.102825835
193.0,60.0,-0.11573537
193.0,56.0,0.00658834
193.0,58.0,-0.11034167
193.0,75.0,-0.0132542085
194.0,294.0,-0.20558062
194.0,181.0,-0.06173715
194.0,152.0,-0.020589743
194.0,118.0,-0.35747603
194.0,286.0,0.029426742
194.0,281.0,0.011092033
194.0,276.0,-0.0030231923
194.0,272.0,-0.019365314
194.0,258.0,-0.090910606
194.0,256.0,-0.092031345
194.0,252.0,-0.08217192
194.0,224.0,-0.1528555
194.0,216.0,-0.009097345
194.0,208.0,-0.043208204
194.0,207.0,-0.046101335
194.0,201.0,-0.0745536
194.0,192.0,0.06150184
194.0,186.0,-0.051435657
194.0,173.0,-0.05605579
194.0,144.0,0.050035153
194.0,124.0,-0.11211533
194.0,122.0,-0.07936436
194.0,109.0,-0.16161463
194.0,107.0,-0.13377179
194.0,97.0,0.024783349
194.0,89.0,-0.047130324
194.0,74.0,-0.022035727
194.0,136.0,0.047202077
194.0,99.0,-0.023135062
194.0,79.0,0.0008855425
194.0,199.0,-0.07965526
194.0,297.0,-0.09708687
194.0,23.0,-0.045546204
194.0,0.0,-0.019494005
194.0,17.0,-0.06780577
194.0,5.0,-0.0148753775
194.0,12.0,-0.0431954
194.0,7.0,-0.04348459
194.0,10.0,-0.029985992
194.0,45.0,0.038473092
194.0,157.0,0.012283093
194.0,175.0,-0.08532378
194.0,247.0,-0.06464798
194.0,234.0,-0.045123182
194.0,268.0,-0.041783605
194.0,264.0,-0.066419095
194.0,226.0,-0.042303666
194.0,229.0,-0.035858244
194.0,212.0,-0.030815346
194.0,196.0,0.09602347
194.0,220.0,-0.046487063
194.0,170.0,0.24811931
194.0,148.0,0.07653811
194.0,77.0,-0.0050110593
194.0,161.0,0.026468415
194.0,132.0,-0.111555845
194.0,128.0,-0.10943827
194.0,117.0,-0.34789878
194.0,92.0,0.079731375
194.0,69.0,0.09315887
194.0,65.0,-0.104849584
194.0,22.0,-0.05767487
194.0,52.0,-0.11123949
194.0,60.0,-0.12575632
194.0,56.0,0.017969657
194.0,58.0,-0.11215945
194.0,75.0,-0.0176011
195.0,294.0,-0.00023543835
195.0,181.0,-0.06419149
195.0,152.0,0.09019898
195.0,118.0,-0.41618732
195.0,286.0,0.024966625
195.0,281.0,0.008160045
195.0,276.0,-0.0094879605
195.0,272.0,-0.029652737
195.0,258.0,-0.08949719
195.0,256.0,-0.08625762
195.0,252.0,-0.07217662
195.0,224.0,-0.30309612
195.0,216.0,-0.018579926
195.0,208.0,-0.047424644
195.0,207.0,-0.050397586
195.0,201.0,-0.07939446
195.0,192.0,0.03342961
195.0,186.0,-0.05382722
195.0,173.0,-0.011092849
195.0,144.0,0.048390113
195.0,124.0,-0.10258951
195.0,122.0,-0.032725155
195.0,109.0,-0.29517156
195.0,107.0,-0.06131549
195.0,97.0,0.03845063
195.0,89.0,-0.054514114
195.0,74.0,-0.023506122
195.0,136.0,0.037394166
195.0,99.0,-0.013200898
195.0,79.0,-0.0022914838
195.0,199.0,-0.06215275
195.0,297.0,-0.29184526
195.0,23.0,-0.0509758
195.0,0.0,-0.021946862
195.0,17.0,-0.070722796
195.0,5.0,-0.013486109
195.0,12.0,-0.042810928
195.0,7.0,-0.040856
195.0,10.0,-0.030759012
195.0,45.0,0.037893817
195.0,157.0,-0.008852476
195.0,175.0,-0.080195606
195.0,247.0,-0.058374733
195.0,234.0,-0.04366504
195.0,268.0,-0.0540584
195.0,264.0,-0.07632053
195.0,226.0,-0.0775374
195.0,229.0,-0.035474785
195.0,212.0,-0.03627124
195.0,196.0,0.16955554
195.0,220.0,-0.0047124624
195.0,170.0,0.36055368
195.0,148.0,0.06753566
195.0,77.0,-0.009327585
195.0,161.0,0.014699787
195.0,132.0,-0.1562019
195.0,128.0,-0.09582566
195.0,117.0,-0.055235393
195.0,92.0,0.05432482
195.0,69.0,0.019845162
195.0,65.0,-0.111601025
195.0,22.0,-0.06323814
195.0,52.0,-0.1194498
195.0,60.0,-0.13593604
195.0,56.0,0.025108328
195.0,58.0,-0.10988374
195.0,75.0,-0.021698568
196.0,294.0,0.05566242
196.0,181.0,-0.06722537
196.0,152.0,0.10886508
196.0,118.0,-0.20754898
196.0,286.0,0.021180583
196.0,281.0,0.0036859177
196.0,276.0,-0.018225932
196.0,272.0,-0.041465346
196.0,258.0,-0.08395763
196.0,256.0,-0.077597186
196.0,252.0,-0.0631502
196.0,224.0,-0.2585291
196.0,216.0,-0.026551573
196.0,208.0,-0.051536188
196.0,207.0,-0.054736286
196.0,201.0,-0.078214124
196.0,192.0,0.0013811197
196.0,186.0,-0.0554203
196.0,173.0,0.06931317
196.0,144.0,0.046756554
196.0,124.0,-0.08882748
196.0,122.0,0.041212738
196.0,109.0,-0.3746568
196.0,107.0,-0.026762553
196.0,97.0,0.05117799
196.0,89.0,-0.057373106
196.0,74.0,-0.023201123
196.0,136.0,0.018767761
196.0,99.0,-0.002435511
196.0,79.0,-0.0059966687
196.0,199.0,-0.009075283
196.0,297.0,-0.19593349
196.0,23.0,-0.05670148
196.0,0.0,-0.024951335
196.0,17.0,-0.07339686
196.0,5.0,-0.012593321
196.0,12.0,-0.04236046
196.0,7.0,-0.038350035
196.0,10.0,-0.031815026
196.0,45.0,0.036002815
196.0,157.0,-0.06390546
196.0,175.0,-0.06373671
196.0,247.0,-0.053927135
196.0,234.0,-0.04227058
196.0,268.0,-0.06563251
196.0,264.0,-0.08292187
196.0,226.0,-0.18705274
196.0,229.0,-0.03851132
196.0,212.0,-0.040961914
196.0,196.0,0.06545929
196.0,220.0,-0.002743857
196.0,170.0,0.33666012
196.0,148.0,0.06005282
196.0,77.0,-0.013899535
196.0,161.0,0.0067436392
196.0,132.0,-0.1788761
196.0,128.0,-0.08404331
196.0,117.0,0.13267905
196.0,92.0,0.027080609
196.0,69.0,-0.041083414
196.0,65.0,-0.11812391
196.0,22.0,-0.06895756
196.0,52.0,-0.12746984
196.0,60.0,-0.14598505
196.0,56.0,0.024211941
196.0,58.0,-0.1020633
196.0,75.0,-0.025307268
197.0,294.0,0.05616954
197.0,181.0,-0.070793234
197.0,152.0,0.098740004
197.0,118.0,0.0031190738
197.0,286.0,0.017080827
197.0,281.0,-0.0027578939
197.0,276.0,-0.02898221
197.0,272.0,-0.05373408
197.0,258.0,-0.07557405
197.0,256.0,-0.06789792
197.0,252.0,-0.056031518
197.0,224.0,-0.097985506
197.0,216.0,-0.033078488
197.0,208.0,-0.055670988
197.0,207.0,-0.059234876
197.0,201.0,-0.060874708
197.0,192.0,-0.021819647
197.0,186.0,-0.056780208
197.0,173.0,0.18847403
197.0,144.0,0.04499182
197.0,124.0,-0.06819763
197.0,122.0,0.15033635
197.0,109.0,-0.35700083
197.0,107.0,-0.019011825
197.0,97.0,0.06268022
197.0,89.0,-0.057048306
197.0,74.0,-0.020502523
197.0,136.0,-0.011801687
197.0,99.0,0.007961704
197.0,79.0,-0.010135062
197.0,199.0,0.08592171
197.0,297.0,-0.0008717999
197.0,23.0,-0.06271264
197.0,0.0,-0.028520066
197.0,17.0,-0.075825915
197.0,5.0,-0.012250169
197.0,12.0,-0.04193802
197.0,7.0,-0.036063224
197.0,10.0,-0.033187248
197.0,45.0,0.033368822
197.0,157.0,-0.19327982
197.0,175.0,-0.027148765
197.0,247.0,-0.050967343
197.0,234.0,-0.040867012
197.0,268.0,-0.07505052
197.0,264.0,-0.085475154
197.0,226.0,-0.30389863
197.0,229.0,-0.0531001
197.0,212.0,-0.045095943
197.0,196.0,0.0010393355
197.0,220.0,-0.010943731
197.0,170.0,0.16627455
197.0,148.0,0.053680852
197.0,77.0,-0.018626262
197.0,161.0,0.0005577733
197.0,132.0,-0.17535266
197.0,128.0,-0.07503698
197.0,117.0,0.20796609
197.0,92.0,0.0011195093
197.0,69.0,-0.08806944
197.0,65.0,-0.12455655
197.0,22.0,-0.0748295
197.0,52.0,-0.13515511
197.0,60.0,-0.15547134
197.0,56.0,0.0114284195
197.0,58.0,-0.08737446
197.0,75.0,-0.028130231
198.0,294.0,0.04775819
198.0,181.0,-0.07472305
198.0,152.0,0.08317403
198.0,118.0,0.11178908
198.0,286.0,0.011884207
198.0,281.0,-0.011366794
198.0,276.0,-0.041065335
198.0,272.0,-0.06508362
198.0,258.0,-0.06603538
198.0,256.0,-0.05887265
198.0,252.0,-0.051031563
198.0,224.0,-0.022586938
198.0,216.0,-0.03844773
198.0,208.0,-0.059942648
198.0,207.0,-0.06396826
198.0,201.0,-0.009859124
198.0,192.0,-0.03617383
198.0,186.0,-0.058220364
198.0,173.0,0.31088376
198.0,144.0,0.04295897
198.0,124.0,-0.035754085
198.0,122.0,0.2818141
198.0,109.0,-0.25559327
198.0,107.0,-0.013011888
198.0,97.0,0.07238371
198.0,89.0,-0.054927632
198.0,74.0,-0.014765015
198.0,136.0,-0.056565147
198.0,99.0,0.017435156
198.0,79.0,-0.014613293
198.0,199.0,0.1257926
198.0,297.0,0.05151898
198.0,23.0,-0.06900206
198.0,0.0,-0.032661695
198.0,17.0,-0.07802301
198.0,5.0,-0.012502378
198.0,12.0,-0.04163942
198.0,7.0,-0.034086477
198.0,10.0,-0.034901045
198.0,45.0,0.030357316
198.0,157.0,-0.38086364
198.0,175.0,0.04087087
198.0,247.0,-0.049114868
198.0,234.0,-0.039530516
198.0,268.0,-0.08114539
198.0,264.0,-0.08392895
198.0,226.0,-0.20768096
198.0,229.0,-0.10651897
198.0,212.0,-0.048841383
198.0,196.0,0.03169704
198.0,220.0,-0.020101719
198.0,170.0,0.041450888
198.0,148.0,0.048014384
198.0,77.0,-0.023399943
198.0,161.0,-0.005891953
198.0,132.0,-0.15257652
198.0,128.0,-0.06895618
198.0,117.0,0.20127815
198.0,92.0,-0.021142492
198.0,69.0,-0.121002905
198.0,65.0,-0.13095142
198.0,22.0,-0.08085249
198.0,52.0,-0.14218056
198.0,60.0,-0.16376226
198.0,56.0,-0.013752444
198.0,58.0,-0.06511986
198.0,75.0,-0.029809574
199.0,294.0,0.039721716
199.0,181.0,-0.078610845
199.0,152.0,0.06850174
199.0,118.0,0.12702526
199.0,286.0,0.00501886
199.0,281.0,-0.022000518
199.0,276.0,-0.05336208
199.0,272.0,-0.07412815
199.0,258.0,-0.056992568
199.0,256.0,-0.05166008
199.0,252.0,-0.047901034
199.0,224.0,-0.0080272835
199.0,216.0,-0.04293987
199.0,208.0,-0.06441991
199.0,207.0,-0.06887775
199.0,201.0,0.07671818
199.0,192.0,-0.04468892
199.0,186.0,-0.0599187
199.0,173.0,0.33695647
199.0,144.0,0.04050029
199.0,124.0,0.016517488
199.0,122.0,0.36281392
199.0,109.0,-0.1447108
199.0,107.0,-0.0048405603
199.0,97.0,0.07923348
199.0,89.0,-0.052211422
199.0,74.0,-0.005483819
199.0,136.0,-0.113901444
199.0,99.0,0.025945432
199.0,79.0,-0.019341856
199.0,199.0,-0.014497557
199.0,297.0,0.052514702
199.0,23.0,-0.07556495
199.0,0.0,-0.037378646
199.0,17.0,-0.080016576
199.0,5.0,-0.013389081
199.0,12.0,-0.04156226
199.0,7.0,-0.032502405
199.0,10.0,-0.036973882
199.0,45.0,0.027184457
199.0,157.0,-0.33929113
199.0,175.0,0.14650446
199.0,247.0,-0.048029173
199.0,234.0,-0.038710702
199.0,268.0,-0.08333781
199.0,264.0,-0.07884873
199.0,226.0,-0.06978342
199.0,229.0,-0.2301108
199.0,212.0,-0.05233779
199.0,196.0,0.025316352
199.0,220.0,-0.028023478
199.0,170.0,0.044896424
199.0,148.0,0.0427188
199.0,77.0,-0.028105373
199.0,161.0,-0.015278993
199.0,132.0,-0.12199124
199.0,128.0,-0.06559635
199.0,117.0,0.14922693
199.0,92.0,-0.038371176
199.0,69.0,-0.141359
199.0,65.0,-0.13729466
199.0,22.0,-0.087026946
199.0,52.0,-0.14802171
199.0,60.0,-0.16995995
199.0,56.0,-0.047256768
199.0,58.0,-0.035913587
199.0,75.0,-0.029928144
200.0,294.0,0.03264489
200.0,181.0,-0.08161601
200.0,152.0,0.055809863
200.0,118.0,0.08696422
200.0,286.0,-0.0038247444
200.0,281.0,-0.034096505
200.0,276.0,-0.064509116
200.0,272.0,-0.07983255
200.0,258.0,-0.049654398
200.0,256.0,-0.046680696
200.0,252.0,-0.046203874
200.0,224.0,-0.012643756
200.0,216.0,-0.04678467
200.0,208.0,-0.069043964
200.0,207.0,-0.07353695
200.0,201.0,0.09320964
200.0,192.0,-0.049815137
200.0,186.0,-0.06197808
200.0,173.0,0.19761688
200.0,144.0,0.037405975
200.0,124.0,0.098209515
200.0,122.0,0.27974206
200.0,109.0,-0.078706786
200.0,107.0,-0.00097381324
200.0,97.0,0.08180866
200.0,89.0,-0.0497913
200.0,74.0,0.007350117
200.0,136.0,-0.17435402
200.0,99.0,0.033751
200.0,79.0,-0.024234055
200.0,199.0,-0.050183743
200.0,297.0,0.04467089
200.0,23.0,-0.08239801
200.0,0.0,-0.042664416
200.0,17.0,-0.08184938
200.0,5.0,-0.0149406055
200.0,12.0,-0.041801795
200.0,7.0,-0.03138503
200.0,10.0,-0.039416045
200.0,45.0,0.023959786
200.0,157.0,-0.08232903
200.0,175.0,0.26650062
200.0,247.0,-0.047435537
200.0,234.0,-0.0399083
200.0,268.0,-0.08171991
200.0,264.0,-0.071221486
200.0,226.0,-0.017924897
200.0,229.0,-0.26996717
200.0,212.0,-0.055706546
200.0,196.0,0.0004142858
200.0,220.0,-0.03448262
200.0,170.0,0.061853647
200.0,148.0,0.037528437
200.0,77.0,-0.032618597
200.0,161.0,-0.032179836
200.0,132.0,-0.0929794
200.0,128.0,-0.06451956
200.0,117.0,0.08134337
200.0,92.0,-0.05032085
200.0,69.0,-0.15214027
200.0,65.0,-0.14352535
200.0,22.0,-0.09335428
200.0,52.0,-0.15192784
200.0,60.0,-0.17283486
200.0,56.0,-0.08302845
200.0,58.0,-0.0025223475
200.0,75.0,-0.02803483
201.0,294.0,0.02563221
201.0,181.0,-0.0821026
201.0,152.0,0.04481262
201.0,118.0,0.026369944
201.0,286.0,-0.014613841
201.0,281.0,-0.04666251
201.0,276.0,-0.0732009
201.0,272.0,-0.08177373
201.0,258.0,-0.04456831
201.0,256.0,-0.043788224
201.0,252.0,-0.045499086
201.0,224.0,-0.020867737
201.0,216.0,-0.050161533
201.0,208.0,-0.07339397
201.0,207.0,-0.07654844
201.0,201.0,-0.066284694
201.0,192.0,-0.053090703
201.0,186.0,-0.0644528
201.0,173.0,0.021058261
201.0,144.0,0.0333746
201.0,124.0,0.21000224
201.0,122.0,0.069781646
201.0,109.0,-0.048886936
201.0,107.0,-0.0047626644
201.0,97.0,0.078866094
201.0,89.0,-0.048231233
201.0,74.0,0.022610005
201.0,136.0,-0.22078367
201.0,99.0,0.041129224
201.0,79.0,-0.029206093
201.0,199.0,0.014772898
201.0,297.0,0.036590658
201.0,23.0,-0.08949955
201.0,0.0,-0.04850144
201.0,17.0,-0.083577596
201.0,5.0,-0.017179135
201.0,12.0,-0.042450342
201.0,7.0,-0.030797044
201.0,10.0,-0.0422272
201.0,45.0,0.020721685
201.0,157.0,0.05872131
201.0,175.0,0.3177108
201.0,247.0,-0.047125407
201.0,234.0,-0.0479241
201.0,268.0,-0.076910794
201.0,264.0,-0.062260445
201.0,226.0,-0.011202012
201.0,229.0,-0.13862717
201.0,212.0,-0.059056334
201.0,196.0,-0.020891216
201.0,220.0,-0.039714873
201.0,170.0,0.04589071
201.0,148.0,0.03222938
201.0,77.0,-0.0368051
201.0,161.0,-0.06639103
201.0,132.0,-0.070609756
201.0,128.0,-0.06500938
201.0,117.0,0.015312225
201.0,92.0,-0.057617188
201.0,69.0,-0.15668969
201.0,65.0,-0.14954555
201.0,22.0,-0.09983508
201.0,52.0,-0.15290552
201.0,60.0,-0.17078334
201.0,56.0,-0.11625002
201.0,58.0,0.029179083
201.0,75.0,-0.02372742
202.0,294.0,0.017779503
202.0,181.0,-0.077052124
202.0,152.0,0.034974694
202.0,118.0,-0.03365295
202.0,286.0,-0.026895441
202.0,281.0,-0.0584105
202.0,276.0,-0.07854512
202.0,272.0,-0.08017435
202.0,258.0,-0.04168199
202.0,256.0,-0.042538613
202.0,252.0,-0.04541807
202.0,224.0,-0.028514164
202.0,216.0,-0.05321388
202.0,208.0,-0.076106325
202.0,207.0,-0.07416619
202.0,201.0,-0.07967366
202.0,192.0,-0.055412963
202.0,186.0,-0.067351
202.0,173.0,-0.019910753
202.0,144.0,0.02797871
202.0,124.0,0.31543103
202.0,122.0,-0.06868274
202.0,109.0,-0.031176798
202.0,107.0,-0.014116943
202.0,97.0,0.070032634
202.0,89.0,-0.047825288
202.0,74.0,0.037151214
202.0,136.0,-0.23755041
202.0,99.0,0.048065558
202.0,79.0,-0.03417782
202.0,199.0,0.021216707
202.0,297.0,0.028882949
202.0,23.0,-0.096869476
202.0,0.0,-0.054855976
202.0,17.0,-0.085266635
202.0,5.0,-0.020117031
202.0,12.0,-0.04359393
202.0,7.0,-0.030788215
202.0,10.0,-0.04539895
202.0,45.0,0.017463703
202.0,157.0,0.085792445
202.0,175.0,0.21189703
202.0,247.0,-0.046947174
202.0,234.0,-0.0783775
202.0,268.0,-0.06981042
202.0,264.0,-0.053257637
202.0,226.0,-0.017131299
202.0,229.0,-0.04274422
202.0,212.0,-0.062477656
202.0,196.0,-0.03518828
202.0,220.0,-0.044008438
202.0,170.0,0.016516164
202.0,148.0,0.026635319
202.0,77.0,-0.040518895
202.0,161.0,-0.14329343
202.0,132.0,-0.05645134
202.0,128.0,-0.06588713
202.0,117.0,-0.041012578
202.0,92.0,-0.061419737
202.0,69.0,-0.15770692
202.0,65.0,-0.15523253
202.0,22.0,-0.10646986
202.0,52.0,-0.14973053
202.0,60.0,-0.16185614
202.0,56.0,-0.14454955
202.0,58.0,0.05009748
202.0,75.0,-0.016843414
203.0,294.0,0.008469377
203.0,181.0,-0.061285585
203.0,152.0,0.02580242
203.0,118.0,-0.08403857
203.0,286.0,-0.03977873
203.0,281.0,-0.0680386
203.0,276.0,-0.08027985
203.0,272.0,-0.075715095
203.0,258.0,-0.040577874
203.0,256.0,-0.042421453
203.0,252.0,-0.045686193
203.0,224.0,-0.034818344
203.0,216.0,-0.056059882
203.0,208.0,-0.07353632
203.0,207.0,-0.057891306
203.0,201.0,0.005873777
203.0,192.0,-0.05729816
203.0,186.0,-0.07061798
203.0,173.0,0.012551628
203.0,144.0,0.020643782
203.0,124.0,0.32445073
203.0,122.0,-0.10009321
203.0,109.0,-0.019328706
203.0,107.0,-0.024209097
203.0,97.0,0.0560976
203.0,89.0,-0.04866799
203.0,74.0,0.045087587
203.0,136.0,-0.22202331
203.0,99.0,0.053947445
203.0,79.0,-0.039073475
203.0,199.0,-7.368997e-05
203.0,297.0,0.020783074
203.0,23.0,-0.104506925
203.0,0.0,-0.061676286
203.0,17.0,-0.086988136
203.0,5.0,-0.023751386
203.0,12.0,-0.045310833
203.0,7.0,-0.03139498
203.0,10.0,-0.048911132
203.0,45.0,0.014156934
203.0,157.0,0.07350548
203.0,175.0,0.02185309
203.0,247.0,-0.046791825
203.0,234.0,-0.16302702
203.0,268.0,-0.061404217
203.0,264.0,-0.04540156
203.0,226.0,-0.02486831
203.0,229.0,-0.016186655
203.0,212.0,-0.06601972
203.0,196.0,-0.044265658
203.0,220.0,-0.04760841
203.0,170.0,-0.010998048
203.0,148.0,0.020564564
203.0,77.0,-0.043606333
203.0,161.0,-0.28242567
203.0,132.0,-0.050124165
203.0,128.0,-0.06515814
203.0,117.0,-0.085504785
203.0,92.0,-0.06306256
203.0,69.0,-0.1569596
203.0,65.0,-0.16045052
203.0,22.0,-0.113258585
203.0,52.0,-0.14100495
203.0,60.0,-0.14393903
203.0,56.0,-0.16746101
203.0,58.0,0.050909035
203.0,75.0,-0.007826226
204.0,294.0,-0.00253281
204.0,181.0,-0.0270344
204.0,152.0,0.016892552
204.0,118.0,-0.12260851
204.0,286.0,-0.052043475
204.0,281.0,-0.07457848
204.0,276.0,-0.078759804
204.0,272.0,-0.06925133
204.0,258.0,-0.040720247
204.0,256.0,-0.04299398
204.0,252.0,-0.04611101
204.0,224.0,-0.039890103
204.0,216.0,-0.058800206
204.0,208.0,-0.057473026
204.0,207.0,-0.014925713
204.0,201.0,0.019194603
204.0,192.0,-0.059045427
204.0,186.0,-0.07408533
204.0,173.0,0.016907448
204.0,144.0,0.010657638
204.0,124.0,0.18986706
204.0,122.0,-0.11153776
204.0,109.0,-0.015343934
204.0,107.0,-0.030724932
204.0,97.0,0.03858187
204.0,89.0,-0.05072495
204.0,74.0,0.038384832
204.0,136.0,-0.18552218
204.0,99.0,0.057460036
204.0,79.0,-0.04382404
204.0,199.0,-0.020725735
204.0,297.0,0.011553954
204.0,23.0,-0.11241156
204.0,0.0,-0.06888793
204.0,17.0,-0.088814974
204.0,5.0,-0.028066361
204.0,12.0,-0.04766874
204.0,7.0,-0.03263799
204.0,10.0,-0.052732438
204.0,45.0,0.0107624605
204.0,157.0,0.053426612
204.0,175.0,-0.0606495
204.0,247.0,-0.046582866
204.0,234.0,-0.24245274
204.0,268.0,-0.052688226
204.0,264.0,-0.03955838
204.0,226.0,-0.031708818
204.0,229.0,-0.016445398
204.0,212.0,-0.06960894
204.0,196.0,-0.050117772
204.0,220.0,-0.050707262
204.0,170.0,-0.032987714
204.0,148.0,0.01380717
204.0,77.0,-0.045911998
204.0,161.0,-0.2870961
204.0,132.0,-0.050448995
204.0,128.0,-0.059449594
204.0,117.0,-0.11848107
204.0,92.0,-0.063763216
204.0,69.0,-0.15543377
204.0,65.0,-0.16506338
204.0,22.0,-0.12019705
204.0,52.0,-0.12531078
204.0,60.0,-0.11520438
204.0,56.0,-0.18547538
204.0,58.0,0.028126866
204.0,75.0,0.0016728584
205.0,294.0,-0.015011743
205.0,181.0,0.033971034
205.0,152.0,0.007922749
205.0,118.0,-0.14999017
205.0,286.0,-0.06239859
205.0,281.0,-0.0776581
205.0,276.0,-0.07472851
205.0,272.0,-0.06160627
205.0,258.0,-0.041621797
