TimeStep,Station_Number,k_x
246.0,208.0,-0.033222966
246.0,207.0,-0.028141145
246.0,201.0,-0.0073343357
246.0,192.0,-0.006893674
246.0,186.0,0.0011993926
246.0,173.0,-0.037343584
246.0,144.0,-0.017400624
246.0,124.0,-0.07087385
246.0,122.0,-0.1037405
246.0,109.0,0.10091766
246.0,107.0,0.09141645
246.0,97.0,-0.08894333
246.0,89.0,-0.0024736263
246.0,74.0,0.1198907
246.0,136.0,0.021235526
246.0,99.0,-0.043394208
246.0,79.0,0.021462867
246.0,199.0,-0.005634058
246.0,297.0,-0.112201616
246.0,23.0,-0.068121314
246.0,0.0,-0.096504435
246.0,17.0,-0.028978366
246.0,5.0,-0.2940857
246.0,12.0,0.8680396
246.0,7.0,-0.25622496
246.0,10.0,0.075383656
246.0,45.0,-1.375863
246.0,157.0,-0.016516285
246.0,175.0,-0.038816497
246.0,247.0,0.15229851
246.0,234.0,0.01999993
246.0,268.0,-0.06287412
246.0,264.0,-0.054844186
246.0,226.0,0.026290992
246.0,229.0,0.026927473
246.0,212.0,0.1539006
246.0,196.0,0.018828604
246.0,220.0,0.016857576
246.0,170.0,-0.051138155
246.0,148.0,-0.004778846
246.0,77.0,0.049926214
246.0,161.0,-0.020434376
246.0,132.0,-0.026721207
246.0,128.0,-0.052835062
246.0,117.0,0.033919692
246.0,92.0,-0.051529177
246.0,69.0,0.15771817
246.0,65.0,0.124632694
246.0,22.0,-0.08560563
246.0,52.0,-0.846795
246.0,60.0,-0.19584514
246.0,56.0,-0.13192946
246.0,58.0,0.00851389
246.0,75.0,0.098868325
247.0,294.0,-0.11158469
247.0,181.0,-0.011859971
247.0,152.0,0.022731107
247.0,118.0,-0.13470668
247.0,286.0,-0.115772635
247.0,281.0,-0.104899414
247.0,276.0,-0.07013428
247.0,272.0,-0.06915136
247.0,258.0,-0.036666483
247.0,256.0,-0.029324291
247.0,252.0,-0.020706752
247.0,224.0,0.024348566
247.0,216.0,-0.08225099
247.0,208.0,-0.02883879
247.0,207.0,-0.022419896
247.0,201.0,-0.006071636
247.0,192.0,-0.005275717
247.0,186.0,0.0022387542
247.0,173.0,-0.037387773
247.0,144.0,-0.015405535
247.0,124.0,-0.06946537
247.0,122.0,-0.11028382
247.0,109.0,0.107259676
247.0,107.0,0.09784352
247.0,97.0,-0.08997123
247.0,89.0,0.004742982
247.0,74.0,0.11558999
247.0,136.0,0.035409514
247.0,99.0,-0.051271025
247.0,79.0,0.022457644
247.0,199.0,-0.0038805674
247.0,297.0,-0.112043835
247.0,23.0,-0.07348512
247.0,0.0,-0.09279229
247.0,17.0,-0.030285958
247.0,5.0,-0.2879881
247.0,12.0,0.85961545
247.0,7.0,-0.25417027
247.0,10.0,0.07812166
247.0,45.0,-1.5773929
247.0,157.0,-0.016337004
247.0,175.0,-0.040177245
247.0,247.0,0.2852675
247.0,234.0,0.022114301
247.0,268.0,-0.06279317
247.0,264.0,-0.054055903
247.0,226.0,0.025976928
247.0,229.0,0.027067525
247.0,212.0,0.121027716
247.0,196.0,0.04385718
247.0,220.0,0.011373669
247.0,170.0,-0.06349995
247.0,148.0,-0.014429476
247.0,77.0,0.05249211
247.0,161.0,-0.019468289
247.0,132.0,-0.02656151
247.0,128.0,-0.05122801
247.0,117.0,0.085556716
247.0,92.0,-0.046320286
247.0,69.0,0.14228596
247.0,65.0,0.12125718
247.0,22.0,-0.0894068
247.0,52.0,-0.83998764
247.0,60.0,-0.13392967
247.0,56.0,-0.13963565
247.0,58.0,0.0062229726
247.0,75.0,0.1025876
248.0,294.0,-0.11110473
248.0,181.0,-0.016999941
248.0,152.0,0.04449989
248.0,118.0,-0.08484624
248.0,286.0,-0.15159705
248.0,281.0,-0.0746373
248.0,276.0,-0.07294838
248.0,272.0,-0.069824666
248.0,258.0,-0.034442693
248.0,256.0,-0.026748717
248.0,252.0,-0.027476262
248.0,224.0,0.023408495
248.0,216.0,-0.06674123
248.0,208.0,-0.023074832
248.0,207.0,-0.017431803
248.0,201.0,-0.0049399906
248.0,192.0,-0.0025123265
248.0,186.0,0.0027709831
248.0,173.0,-0.037946843
248.0,144.0,-0.0135405185
248.0,124.0,-0.06914268
248.0,122.0,-0.119640894
248.0,109.0,0.1141514
248.0,107.0,0.10444029
248.0,97.0,-0.08839109
248.0,89.0,0.008003069
248.0,74.0,0.10505259
248.0,136.0,0.048056647
248.0,99.0,-0.05886099
248.0,79.0,0.023436755
248.0,199.0,-0.00031628506
248.0,297.0,-0.11182422
248.0,23.0,-0.07835427
248.0,0.0,-0.08913408
248.0,17.0,-0.031902816
248.0,5.0,-0.28215253
248.0,12.0,0.85152185
248.0,7.0,-0.25218862
248.0,10.0,0.08053082
248.0,45.0,-1.6845326
248.0,157.0,-0.016465543
248.0,175.0,-0.040115498
248.0,247.0,0.09994982
248.0,234.0,0.023672769
248.0,268.0,-0.062498834
248.0,264.0,-0.053091638
248.0,226.0,0.025480544
248.0,229.0,0.026986018
248.0,212.0,0.036034815
248.0,196.0,0.048810277
248.0,220.0,0.001680251
248.0,170.0,-0.07978994
248.0,148.0,-0.017941656
248.0,77.0,0.05508635
248.0,161.0,-0.01810528
248.0,132.0,-0.028797414
248.0,128.0,-0.04870297
248.0,117.0,0.1154268
248.0,92.0,-0.04178432
248.0,69.0,0.12761119
248.0,65.0,0.11676783
248.0,22.0,-0.092920385
248.0,52.0,-0.83467144
248.0,60.0,-0.078929685
248.0,56.0,-0.14698969
248.0,58.0,0.0007062168
248.0,75.0,0.10516742
249.0,294.0,-0.11041128
249.0,181.0,-0.023300026
249.0,152.0,0.055453718
249.0,118.0,-0.03753853
249.0,286.0,-0.22834945
249.0,281.0,-0.0706747
249.0,276.0,-0.075021155
249.0,272.0,-0.070170805
249.0,258.0,-0.032005988
249.0,256.0,-0.02439457
249.0,252.0,-0.035951056
249.0,224.0,0.021909423
249.0,216.0,0.010482706
249.0,208.0,-0.017916385
249.0,207.0,-0.013449438
249.0,201.0,-0.0036317757
249.0,192.0,0.00029049627
249.0,186.0,0.0026433598
249.0,173.0,-0.040055566
249.0,144.0,-0.011815447
249.0,124.0,-0.07026773
249.0,122.0,-0.13190074
249.0,109.0,0.12138523
249.0,107.0,0.111129306
249.0,97.0,-0.08441534
249.0,89.0,0.0069083385
249.0,74.0,0.08570693
249.0,136.0,0.05274133
249.0,99.0,-0.065338396
249.0,79.0,0.024403222
249.0,199.0,0.008562705
249.0,297.0,-0.11149119
249.0,23.0,-0.08276922
249.0,0.0,-0.08553308
249.0,17.0,-0.03382555
249.0,5.0,-0.27662152
249.0,12.0,0.8437556
249.0,7.0,-0.25027126
249.0,10.0,0.082610115
249.0,45.0,-1.6636252
249.0,157.0,-0.016815472
249.0,175.0,-0.039111324
249.0,247.0,-0.07345146
249.0,234.0,0.02477454
249.0,268.0,-0.06201338
249.0,264.0,-0.051958736
249.0,226.0,0.024765655
249.0,229.0,0.026705451
249.0,212.0,-0.016405009
249.0,196.0,0.021602128
249.0,220.0,-0.014375136
249.0,170.0,-0.09573613
249.0,148.0,-0.018112903
249.0,77.0,0.0576972
249.0,161.0,-0.016841244
249.0,132.0,-0.0318426
249.0,128.0,-0.045643676
249.0,117.0,0.1225909
249.0,92.0,-0.03779748
249.0,69.0,0.11577627
249.0,65.0,0.11105717
249.0,22.0,-0.09617244
249.0,52.0,-0.8308495
249.0,60.0,-0.03570439
249.0,56.0,-0.1539076
249.0,58.0,-0.006848758
249.0,75.0,0.1058737
250.0,294.0,-0.10954174
250.0,181.0,-0.030285437
250.0,152.0,0.04574561
250.0,118.0,-0.0021730363
250.0,286.0,-0.23665129
250.0,281.0,-0.07397368
250.0,276.0,-0.07647916
250.0,272.0,-0.07024403
250.0,258.0,-0.029473092
250.0,256.0,-0.023112327
250.0,252.0,-0.009881131
250.0,224.0,0.019456472
250.0,216.0,0.11810712
250.0,208.0,-0.013763787
250.0,207.0,-0.010359295
250.0,201.0,-0.0013204897
250.0,192.0,0.0028274665
250.0,186.0,0.0016679433
250.0,173.0,-0.045006055
250.0,144.0,-0.010217038
250.0,124.0,-0.073202804
250.0,122.0,-0.14674181
250.0,109.0,0.1288005
250.0,107.0,0.11784493
250.0,97.0,-0.07855535
250.0,89.0,0.002613388
250.0,74.0,0.05487183
250.0,136.0,0.046072084
250.0,99.0,-0.06990733
250.0,79.0,0.025358133
250.0,199.0,0.028985515
250.0,297.0,-0.11099397
250.0,23.0,-0.08676739
250.0,0.0,-0.08199398
250.0,17.0,-0.036048137
250.0,5.0,-0.27143413
250.0,12.0,0.8363139
250.0,7.0,-0.2484121
250.0,10.0,0.08437209
250.0,45.0,-1.5038275
250.0,157.0,-0.01727959
250.0,175.0,-0.03788094
250.0,247.0,-0.100251615
250.0,234.0,0.025489971
250.0,268.0,-0.061355047
250.0,264.0,-0.050661933
250.0,226.0,0.023748297
250.0,229.0,0.026239809
250.0,212.0,-0.032461576
250.0,196.0,0.001669771
250.0,220.0,-0.03772256
250.0,170.0,-0.101889245
250.0,148.0,-0.016780451
250.0,77.0,0.060297534
250.0,161.0,-0.015930057
250.0,132.0,-0.03414427
250.0,128.0,-0.04236675
250.0,117.0,0.112332776
250.0,92.0,-0.034232475
250.0,69.0,0.106921785
250.0,65.0,0.104048036
250.0,22.0,-0.09918648
250.0,52.0,-0.8285186
250.0,60.0,-0.0052502574
250.0,56.0,-0.16033629
250.0,58.0,-0.015578322
250.0,75.0,0.10363222
251.0,294.0,-0.108740576
251.0,181.0,-0.037203215
251.0,152.0,0.024008213
251.0,118.0,0.016920332
251.0,286.0,-0.14430876
251.0,281.0,-0.07815408
251.0,276.0,-0.077444494
251.0,272.0,-0.070084564
251.0,258.0,-0.02717371
251.0,256.0,-0.02473403
251.0,252.0,0.13931343
251.0,224.0,0.015352877
251.0,216.0,0.1587548
251.0,208.0,-0.010536153
251.0,207.0,-0.007977648
251.0,201.0,0.004298782
251.0,192.0,0.0050302455
251.0,186.0,-0.0003698971
251.0,173.0,-0.05432547
251.0,144.0,-0.008715281
251.0,124.0,-0.07829015
251.0,122.0,-0.16323885
251.0,109.0,0.1362849
251.0,107.0,0.124519624
251.0,97.0,-0.07148342
251.0,89.0,-0.002747491
251.0,74.0,0.0109929
251.0,136.0,0.03185723
251.0,99.0,-0.07198675
251.0,79.0,0.02630196
251.0,199.0,0.056532204
251.0,297.0,-0.11029302
251.0,23.0,-0.09038398
251.0,0.0,-0.07852065
251.0,17.0,-0.03856013
251.0,5.0,-0.2666337
251.0,12.0,0.8292112
251.0,7.0,-0.24660735
251.0,10.0,0.08582066
251.0,45.0,-1.223773
251.0,157.0,-0.017722739
251.0,175.0,-0.03729806
251.0,247.0,-0.08106324
251.0,234.0,0.025871877
251.0,268.0,-0.060538564
251.0,264.0,-0.049206227
251.0,226.0,0.022262555
251.0,229.0,0.025591318
251.0,212.0,-0.031921618
251.0,196.0,-0.0031893142
251.0,220.0,-0.06291441
251.0,170.0,-0.09027356
251.0,148.0,-0.014929144
251.0,77.0,0.06284359
251.0,161.0,-0.015477123
251.0,132.0,-0.034994654
251.0,128.0,-0.039127413
251.0,117.0,0.09212066
251.0,92.0,-0.030981166
251.0,69.0,0.100503474
251.0,65.0,0.09570118
251.0,22.0,-0.10198292
251.0,52.0,-0.827689
251.0,60.0,0.01369875
251.0,56.0,-0.16624285
251.0,58.0,-0.024861755
251.0,75.0,0.09695132
252.0,294.0,-0.10886563
252.0,181.0,-0.043145277
252.0,152.0,0.004163352
252.0,118.0,0.020977125
252.0,286.0,-0.09063048
252.0,281.0,-0.08167291
252.0,276.0,-0.07801251
252.0,272.0,-0.069722205
252.0,258.0,-0.025937248
252.0,256.0,-0.031866312
252.0,252.0,0.29593194
252.0,224.0,0.00844857
252.0,216.0,0.09266056
252.0,208.0,-0.008051088
252.0,207.0,-0.006141182
252.0,201.0,0.018650815
252.0,192.0,0.006879951
252.0,186.0,-0.003687934
252.0,173.0,-0.06918948
252.0,144.0,-0.007259969
252.0,124.0,-0.085795
252.0,122.0,-0.17975287
252.0,109.0,0.14376286
252.0,107.0,0.13107477
252.0,97.0,-0.063886866
252.0,89.0,-0.007327676
252.0,74.0,-0.04363282
252.0,136.0,0.016672503
252.0,99.0,-0.07134599
252.0,79.0,0.0272329
252.0,199.0,0.053364053
252.0,297.0,-0.10938599
252.0,23.0,-0.09365085
252.0,0.0,-0.075118564
252.0,17.0,-0.041346665
252.0,5.0,-0.26226124
252.0,12.0,0.8224509
252.0,7.0,-0.24485195
252.0,10.0,0.08697955
252.0,45.0,-0.8663377
252.0,157.0,-0.017923977
252.0,175.0,-0.03840746
252.0,247.0,-0.058489867
252.0,234.0,0.02596263
252.0,268.0,-0.059577137
252.0,264.0,-0.047594026
252.0,226.0,0.019996852
252.0,229.0,0.024743048
252.0,212.0,-0.026540756
252.0,196.0,-0.0017791009
252.0,220.0,-0.07081176
252.0,170.0,-0.0656402
252.0,148.0,-0.01302677
252.0,77.0,0.06525935
252.0,161.0,-0.015501852
252.0,132.0,-0.03437872
252.0,128.0,-0.03613648
252.0,117.0,0.06854704
252.0,92.0,-0.027987959
252.0,69.0,0.09583603
252.0,65.0,0.08602844
252.0,22.0,-0.104583174
252.0,52.0,-0.8283662
252.0,60.0,0.023333896
252.0,56.0,-0.17161316
252.0,58.0,-0.034259427
252.0,75.0,0.08392118
253.0,294.0,-0.11262527
253.0,181.0,-0.047276143
253.0,152.0,-0.007839378
253.0,118.0,0.014545532
253.0,286.0,-0.07858652
253.0,281.0,-0.08432179
253.0,276.0,-0.07825481
253.0,272.0,-0.069183
253.0,258.0,-0.027548883
253.0,256.0,-0.04126389
253.0,252.0,0.11834343
253.0,224.0,-0.0029054976
253.0,216.0,0.012469061
253.0,208.0,-0.006140289
253.0,207.0,-0.0047260486
253.0,201.0,0.04659669
253.0,192.0,0.008347423
253.0,186.0,-0.008459737
253.0,173.0,-0.088376395
253.0,144.0,-0.0057716765
253.0,124.0,-0.095821306
253.0,122.0,-0.19406837
253.0,109.0,0.1511824
253.0,107.0,0.13740405
253.0,97.0,-0.05635514
253.0,89.0,-0.010372272
253.0,74.0,-0.09837436
253.0,136.0,0.003906821
253.0,99.0,-0.06815062
253.0,79.0,0.028147858
253.0,199.0,0.021163391
253.0,297.0,-0.10838566
253.0,23.0,-0.09660013
253.0,0.0,-0.07179312
253.0,17.0,-0.04438945
253.0,5.0,-0.25835556
253.0,12.0,0.8160392
253.0,7.0,-0.24314575
253.0,10.0,0.08785184
253.0,45.0,-0.48417336
253.0,157.0,-0.01734663
253.0,175.0,-0.042535007
253.0,247.0,-0.040602904
253.0,234.0,0.025798358
253.0,268.0,-0.058483962
253.0,264.0,-0.045830093
253.0,226.0,0.016397227
253.0,229.0,0.023643289
253.0,212.0,-0.020761086
253.0,196.0,0.0011652
253.0,220.0,-0.03345274
253.0,170.0,-0.04213775
253.0,148.0,-0.011272682
253.0,77.0,0.06742501
253.0,161.0,-0.015976809
253.0,132.0,-0.03261332
253.0,128.0,-0.033577915
253.0,117.0,0.046044413
253.0,92.0,-0.025296062
253.0,69.0,0.0922948
253.0,65.0,0.07510912
253.0,22.0,-0.1070035
253.0,52.0,-0.8305622
253.0,60.0,0.025961563
253.0,56.0,-0.17645141
253.0,58.0,-0.04346969
253.0,75.0,0.062477738
254.0,294.0,-0.12837675
254.0,181.0,-0.049079496
254.0,152.0,-0.012996545
254.0,118.0,0.0027802773
254.0,286.0,-0.08050035
254.0,281.0,-0.08620239
254.0,276.0,-0.07822528
254.0,272.0,-0.06848909
254.0,258.0,-0.03450965
254.0,256.0,-0.013689697
254.0,252.0,-0.06315634
254.0,224.0,-0.020263204
254.0,216.0,-0.025938075
254.0,208.0,-0.004674279
254.0,207.0,-0.0036361474
254.0,201.0,0.06612375
254.0,192.0,0.009373922
254.0,186.0,-0.014736771
254.0,173.0,-0.105061896
254.0,144.0,-0.004131112
254.0,124.0,-0.10817525
254.0,122.0,-0.20390347
254.0,109.0,0.15850388
254.0,107.0,0.14335793
254.0,97.0,-0.049329415
254.0,89.0,-0.012034288
254.0,74.0,-0.13000888
254.0,136.0,-0.0061311163
254.0,99.0,-0.06289001
254.0,79.0,0.029041467
254.0,199.0,0.0027301349
254.0,297.0,-0.10773996
254.0,23.0,-0.099259235
254.0,0.0,-0.068550244
254.0,17.0,-0.04766663
254.0,5.0,-0.25495505
254.0,12.0,0.80998635
254.0,7.0,-0.24148983
254.0,10.0,0.08847442
254.0,45.0,-0.124054134
254.0,157.0,-0.014522829
254.0,175.0,-0.051353678
254.0,247.0,-0.027382994
254.0,234.0,0.025410255
254.0,268.0,-0.057270788
254.0,264.0,-0.043925375
254.0,226.0,0.010532949
254.0,229.0,0.022179801
254.0,212.0,-0.01584533
254.0,196.0,0.004152623
254.0,220.0,0.056494057
254.0,170.0,-0.028003136
254.0,148.0,-0.009737547
254.0,77.0,0.069148354
254.0,161.0,-0.016851794
254.0,132.0,-0.030093614
254.0,128.0,-0.0316244
254.0,117.0,0.026889838
254.0,92.0,-0.023092411
254.0,69.0,0.08937238
254.0,65.0,0.06311423
254.0,22.0,-0.10926187
254.0,52.0,-0.834324
254.0,60.0,0.023628011
254.0,56.0,-0.18076202
254.0,58.0,-0.052284043
254.0,75.0,0.03126713
255.0,294.0,-0.17844582
255.0,181.0,-0.048505537
255.0,152.0,-0.014097247
255.0,118.0,-0.010249563
255.0,286.0,-0.08509289
255.0,281.0,-0.08745772
255.0,276.0,-0.0779672
255.0,272.0,-0.067660876
255.0,258.0,-0.043126974
255.0,256.0,0.14619769
255.0,252.0,-0.09994423
255.0,224.0,-0.042555023
255.0,216.0,-0.034352824
255.0,208.0,-0.0035561402
255.0,207.0,-0.0027695158
255.0,201.0,0.042213693
255.0,192.0,0.009862254
255.0,186.0,-0.02235199
255.0,173.0,-0.10784716
255.0,144.0,-0.0021687741
255.0,124.0,-0.12221649
255.0,122.0,-0.20769534
255.0,109.0,0.16568354
255.0,107.0,0.14873165
255.0,97.0,-0.043096714
255.0,89.0,-0.012779724
255.0,74.0,-0.106164485
255.0,136.0,-0.013698947
255.0,99.0,-0.056236066
255.0,79.0,0.029906513
255.0,199.0,-0.0007525915
255.0,297.0,-0.10888317
255.0,23.0,-0.1016559
255.0,0.0,-0.065396056
255.0,17.0,-0.05115089
255.0,5.0,-0.25209147
255.0,12.0,0.8042945
255.0,7.0,-0.2398877
255.0,10.0,0.08885352
255.0,45.0,0.18248183
255.0,157.0,-0.006449079
255.0,175.0,-0.066384375
255.0,247.0,-0.017641105
255.0,234.0,0.024824597
255.0,268.0,-0.05594877
255.0,264.0,-0.041912768
255.0,226.0,0.0010114945
255.0,229.0,0.02013648
255.0,212.0,-0.011961492
255.0,196.0,0.006814786
255.0,220.0,0.14855435
255.0,170.0,-0.021733295
255.0,148.0,-0.008433687
255.0,77.0,0.07013856
255.0,161.0,-0.01807014
255.0,132.0,-0.0271727
255.0,128.0,-0.030451827
255.0,117.0,0.011779405
255.0,92.0,-0.021710737
255.0,69.0,0.08668002
255.0,65.0,0.050326772
255.0,22.0,-0.11137334
255.0,52.0,-0.83968383
255.0,60.0,0.017994255
255.0,56.0,-0.18456458
255.0,58.0,-0.06057081
255.0,75.0,-0.008350646
256.0,294.0,-0.27256623
256.0,181.0,-0.045948625
256.0,152.0,-0.013295123
256.0,118.0,-0.02211669
256.0,286.0,-0.089283295
256.0,281.0,-0.08821261
256.0,276.0,-0.077516526
256.0,272.0,-0.06671863
256.0,258.0,-0.012566509
256.0,256.0,0.3133231
256.0,252.0,-0.08698286
256.0,224.0,-0.060590595
256.0,216.0,-0.03110913
256.0,208.0,-0.0026937113
256.0,207.0,-0.0019308706
256.0,201.0,0.012127519
256.0,192.0,0.0096723335
256.0,186.0,-0.030829437
256.0,173.0,-0.0917333
256.0,144.0,0.00032920996
256.0,124.0,-0.13675378
256.0,122.0,-0.20517257
256.0,109.0,0.17265502
256.0,107.0,0.15326008
256.0,97.0,-0.037809744
256.0,89.0,-0.013012469
256.0,74.0,-0.0077675898
256.0,136.0,-0.018805072
256.0,99.0,-0.048892193
256.0,79.0,0.030731661
256.0,199.0,0.0011586817
256.0,297.0,-0.11621465
256.0,23.0,-0.10381432
256.0,0.0,-0.062337887
256.0,17.0,-0.05481309
256.0,5.0,-0.24979296
256.0,12.0,0.79897326
256.0,7.0,-0.2383457
256.0,10.0,0.089020096
256.0,45.0,0.42090562
256.0,157.0,0.008547693
256.0,175.0,-0.086893745
256.0,247.0,-0.010359544
256.0,234.0,0.02405953
256.0,268.0,-0.05453103
256.0,264.0,-0.039889637
256.0,226.0,-0.01371852
256.0,229.0,0.017121747
256.0,212.0,-0.008969523
256.0,196.0,0.0090881875
256.0,220.0,0.14645803
256.0,170.0,-0.018854335
256.0,148.0,-0.007345736
256.0,77.0,0.06995942
256.0,161.0,-0.019588994
256.0,132.0,-0.024128092
256.0,128.0,-0.03024631
256.0,117.0,0.00048276037
256.0,92.0,-0.02154058
256.0,69.0,0.08393155
256.0,65.0,0.037172005
256.0,22.0,-0.11335201
256.0,52.0,-0.846709
256.0,60.0,0.010336802
256.0,56.0,-0.18787818
256.0,58.0,-0.068250835
256.0,75.0,-0.048792336
257.0,294.0,-0.26932022
257.0,181.0,-0.04209558
257.0,152.0,-0.011812225
257.0,118.0,-0.031775866
257.0,286.0,-0.09247868
257.0,281.0,-0.08856526
257.0,276.0,-0.07690431
257.0,272.0,-0.06568258
257.0,258.0,0.15321204
257.0,256.0,0.13505365
257.0,252.0,-0.06749344
257.0,224.0,-0.05357462
257.0,216.0,-0.02508069
257.0,208.0,-0.001929861
257.0,207.0,-0.0005809455
257.0,201.0,0.0014708452
257.0,192.0,0.008618878
257.0,186.0,-0.039363004
257.0,173.0,-0.066137895
257.0,144.0,0.00358618
257.0,124.0,-0.15013401
257.0,122.0,-0.19731925
257.0,109.0,0.17931205
257.0,107.0,0.15663207
257.0,97.0,-0.03352142
257.0,89.0,-0.01301188
257.0,74.0,0.13691166
257.0,136.0,-0.021527898
257.0,99.0,-0.041476645
257.0,79.0,0.031502653
257.0,199.0,0.004230934
257.0,297.0,-0.14274141
257.0,23.0,-0.10575812
257.0,0.0,-0.059382148
257.0,17.0,-0.058618627
257.0,5.0,-0.24808238
257.0,12.0,0.7940238
257.0,7.0,-0.23687334
257.0,10.0,0.08899672
257.0,45.0,0.59026057
257.0,157.0,0.0229991
257.0,175.0,-0.10625738
257.0,247.0,-0.004829826
257.0,234.0,0.02312085
257.0,268.0,-0.053029127
257.0,264.0,-0.03811735
257.0,226.0,-0.03371437
257.0,229.0,0.012462719
257.0,212.0,-0.006683864
257.0,196.0,0.010966055
257.0,220.0,0.06130054
257.0,170.0,-0.01654681
257.0,148.0,-0.0064415648
257.0,77.0,0.0679965
257.0,161.0,-0.02140612
257.0,132.0,-0.021164443
257.0,128.0,-0.031208152
257.0,117.0,-0.007642634
257.0,92.0,-0.022822719
257.0,69.0,0.08092702
257.0,65.0,0.024225688
257.0,22.0,-0.1152103
257.0,52.0,-0.8554498
257.0,60.0,0.0016007209
257.0,56.0,-0.19073261
257.0,58.0,-0.075282685
257.0,75.0,-0.072325476
258.0,294.0,-0.15852775
258.0,181.0,-0.037739374
258.0,152.0,-0.010242475
258.0,118.0,-0.03908476
258.0,286.0,-0.09472361
258.0,281.0,-0.088592954
258.0,276.0,-0.07616061
258.0,272.0,-0.06457392
258.0,258.0,0.32420453
258.0,256.0,-0.055518806
258.0,252.0,-0.050966024
258.0,224.0,-0.000106707215
258.0,216.0,-0.019325417
258.0,208.0,-0.000844697
258.0,207.0,0.0028801085
258.0,201.0,0.0012186076
258.0,192.0,0.0064771175
258.0,186.0,-0.04691511
258.0,173.0,-0.044188052
258.0,144.0,0.0077507417
258.0,124.0,-0.1606527
258.0,122.0,-0.18588671
258.0,109.0,0.18550107
258.0,107.0,0.15851168
258.0,97.0,-0.030216329
258.0,89.0,-0.01297391
258.0,74.0,0.25654867
258.0,136.0,-0.022215331
258.0,99.0,-0.034458697
258.0,79.0,0.032201253
258.0,199.0,0.007227856
258.0,297.0,-0.21498145
258.0,23.0,-0.10750894
258.0,0.0,-0.056536015
258.0,17.0,-0.06253058
258.0,5.0,-0.24697615
258.0,12.0,0.7894436
258.0,7.0,-0.23548068
258.0,10.0,0.0888026
258.0,45.0,0.6979167
258.0,157.0,0.024817057
258.0,175.0,-0.112337045
258.0,247.0,-0.0005837623
258.0,234.0,0.021992609
258.0,268.0,-0.05146063
258.0,264.0,-0.03724225
258.0,226.0,-0.053298168
258.0,229.0,0.005100091
258.0,212.0,-0.004948656
258.0,196.0,0.012426214
258.0,220.0,-0.0073268544
258.0,170.0,-0.013986143
258.0,148.0,-0.005673138
258.0,77.0,0.063445486
258.0,161.0,-0.02359454
258.0,132.0,-0.01843252
258.0,128.0,-0.03354952
258.0,117.0,-0.013311952
258.0,92.0,-0.025466794
258.0,69.0,0.077535704
258.0,65.0,0.012196954
258.0,22.0,-0.11696087
258.0,52.0,-0.8660139
258.0,60.0,-0.0075412914
258.0,56.0,-0.19314969
258.0,58.0,-0.08165316
258.0,75.0,-0.052143298
259.0,294.0,-0.098882444
259.0,181.0,-0.03365369
259.0,152.0,-0.008841192
259.0,118.0,-0.044327695
259.0,286.0,-0.09618678
259.0,281.0,-0.088357486
259.0,276.0,-0.07531316
259.0,272.0,-0.063412674
259.0,258.0,0.14364274
259.0,256.0,-0.100898
259.0,252.0,-0.038279034
259.0,224.0,0.09530942
259.0,216.0,-0.014603136
259.0,208.0,0.0018183282
259.0,207.0,0.012823034
259.0,201.0,0.00393515
259.0,192.0,0.0029997695
259.0,186.0,-0.052451152
259.0,173.0,-0.030382287
259.0,144.0,0.012788784
259.0,124.0,-0.1672012
259.0,122.0,-0.17283806
259.0,109.0,0.19099581
259.0,107.0,0.15861163
259.0,97.0,-0.027836284
259.0,89.0,-0.013030179
259.0,74.0,0.30115816
259.0,136.0,-0.021391276
259.0,99.0,-0.028153814
259.0,79.0,0.03279937
259.0,199.0,0.009864008
259.0,297.0,-0.29428127
259.0,23.0,-0.109086916
259.0,0.0,-0.053807
259.0,17.0,-0.06650545
259.0,5.0,-0.24648173
259.0,12.0,0.78523415
259.0,7.0,-0.23418072
259.0,10.0,0.088462554
259.0,45.0,0.7549484
259.0,157.0,0.014305711
259.0,175.0,-0.098585606
259.0,247.0,0.002687415
259.0,234.0,0.020622682
259.0,268.0,-0.04985734
259.0,264.0,-0.03861611
259.0,226.0,-0.056398228
259.0,229.0,-0.006346202
259.0,212.0,-0.0036496762
259.0,196.0,0.013410669
259.0,220.0,-0.03332826
259.0,170.0,-0.011325214
259.0,148.0,-0.004969227
259.0,77.0,0.055421233
259.0,161.0,-0.026292121
259.0,132.0,-0.016047034
259.0,128.0,-0.037477616
259.0,117.0,-0.017149545
259.0,92.0,-0.029068738
259.0,69.0,0.07368455
259.0,65.0,0.0018699504
259.0,22.0,-0.118613265
259.0,52.0,-0.8784823
259.0,60.0,-0.016628645
259.0,56.0,-0.19516473
259.0,58.0,-0.08737028
259.0,75.0,0.031535424
260.0,294.0,-0.085615374
260.0,181.0,-0.030588415
260.0,152.0,-0.007699916
260.0,118.0,-0.047925532
260.0,286.0,-0.09703248
260.0,281.0,-0.08791068
260.0,276.0,-0.07439048
260.0,272.0,-0.062219955
260.0,258.0,-0.05215685
260.0,256.0,-0.092959136
260.0,252.0,-0.028699502
260.0,224.0,0.16350305
260.0,216.0,-0.0109259775
260.0,208.0,0.009635279
260.0,207.0,0.03725721
260.0,201.0,0.007068557
260.0,192.0,-0.002043832
260.0,186.0,-0.05523678
260.0,173.0,-0.022329386
260.0,144.0,0.018481
260.0,124.0,-0.16969468
260.0,122.0,-0.15990499
260.0,109.0,0.19551115
260.0,107.0,0.15676254
